qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|Q6ZU80|CE128_HUMAN	lcl|NW_026782484.1_cds_XP_060079570.1_18624	28.413	901	598	13	39	930	7	2595	1.48e-68	249
sp|Q6ZWR6|SYNE1_MOUSE	lcl|NW_026782896.1_cds_XP_060084336.1_22945	31.654	2322	1485	32	5944	8216	24172	30978	0.0	1062
sp|Q70FJ1|AKAP9_MOUSE	lcl|NW_026782698.1_cds_XP_060082601.1_21395	40.094	212	117	3	3476	3683	12547	13164	1.46e-32	140
sp|Q715S9|TXND3_RAT	lcl|NW_026782012.1_cds_XP_060065627.1_6146	35.191	628	344	12	1	585	1	1824	3.24e-106	339
sp|Q715T0|TXND3_MOUSE	lcl|NW_026782012.1_cds_XP_060065627.1_6146	35.360	625	336	12	1	579	1	1809	3.93e-109	347
sp|Q71MB6|SO4C1_RAT	lcl|NW_026782200.1_cds_XP_060072652.1_12483	39.286	644	378	9	78	716	271	2178	2.13e-145	442
sp|Q76HL1|PRS43_MOUSE	lcl|NW_026781988.1_cds_XP_060064690.1_5302	33.745	243	148	7	114	351	73	777	4.51e-35	129
sp|Q76I76|SSH2_HUMAN	lcl|NW_026782368.1_cds_XP_060077263.1_16639	49.533	428	202	5	33	452	193	1458	7.86e-126	426
sp|Q76I89|NDC80_CHICK	lcl|NW_026781924.1_cds_XP_060085596.1_2476	31.881	505	317	11	19	515	127	1584	4.07e-73	248
sp|Q76II0|KIT_CALJA	lcl|NW_026782724.1_cds_XP_060082927.1_21685	35.305	524	284	10	427	935	2149	3600	4.11e-77	276
sp|Q76MZ3|2AAA_MOUSE	lcl|NW_026782186.1_cds_XP_060071993.1_11884	80.239	587	116	0	3	589	22	1782	0.0	981
sp|Q78DX7|ROS1_MOUSE	lcl|NW_026782189.1_cds_XP_060072094.1_11976	32.469	1389	839	34	882	2213	4	4044	0.0	644
sp|Q78EH2|PCSK4_RAT	lcl|NW_026782036.1_cds_XP_060066539.1_6979	56.554	534	220	6	31	557	76	1662	0.0	583
sp|Q78Y63|PDCL2_MOUSE	lcl|NW_026782006.1_cds_XP_060065453.1_5999	41.739	230	131	1	1	227	1	690	5.73e-44	148
sp|Q7JII7|CFTR_MACFU	lcl|NW_026782214.1_cds_XP_060072941.1_12741	35.988	653	373	7	4	644	31	1890	1.91e-125	426
sp|Q7JII8|CFTR_MACFA	lcl|NW_026782214.1_cds_XP_060072941.1_12741	35.988	653	373	7	4	644	31	1890	1.91e-125	426
sp|Q7JQF1|OAMB_DROME	lcl|NW_026782303.1_cds_XP_060075517.1_15067	54.967	151	68	0	17	167	49	501	2.72e-41	157
sp|Q7JVI3|EIF3M_DROME	lcl|NW_026782083.1_cds_XP_060068190.1_8541	47.013	385	195	4	3	383	4	1143	8.92e-114	337
sp|Q7JW27|WASH1_DROME	lcl|NW_026782077.1_cds_XP_060067831.1_8148	31.159	276	155	7	19	285	52	801	2.14e-23	103
sp|Q7JXF5|NUP62_DROME	lcl|NW_026781901.1_cds_XP_060074082.1_1364	51.323	189	86	1	209	391	1144	1710	1.85e-58	199
sp|Q7JXV9|VPS25_DROME	lcl|NW_026781876.1_cds_XP_060064188.1_482	43.750	176	97	2	1	174	1	528	8.59e-54	168
sp|Q7K1V5|JAGN_DROME	lcl|NW_026782115.1_cds_XP_060069665.1_9801	31.633	196	126	2	1	195	1	567	1.88e-25	97.4
sp|Q7K2D2|DCTN2_DROME	lcl|NW_026781941.1_cds_XP_060086016.1_2876	35.337	416	222	10	1	376	1	1227	4.78e-60	199
sp|Q7K2X8|SEH1_DROME	lcl|NW_026782534.1_cds_XP_060080263.1_19324	57.012	328	127	5	1	318	1	972	2.58e-136	393
sp|Q7K4V4|AKTP1_DROME	lcl|NW_026782754.1_cds_XP_060083224.1_21961	35.714	224	133	3	22	242	190	837	8.60e-44	149
sp|Q7KHG2|JING_DROME	lcl|NW_026781931.1_cds_XP_060085796.1_2646	42.079	202	106	4	1150	1345	598	1188	1.73e-42	162
sp|Q7KN62|TERA_DROME	lcl|NW_026782199.1_cds_XP_060072602.1_12477	83.085	804	131	2	1	801	1	2406	0.0	1282
sp|Q7KNS3|LIS1_DROME	lcl|NW_026781925.1_cds_XP_060085602.1_2495	72.372	409	113	0	3	411	1	1227	0.0	608
sp|Q7KPA5|SPO11_DROME	lcl|NW_026782563.1_cds_XP_060080716.1_19706	32.215	298	192	4	43	331	283	1173	4.02e-42	150
sp|Q7KRY6|NHK1_DROME	lcl|NW_026782140.1_cds_XP_060070609.1_10649	35.319	470	251	9	28	476	67	1380	1.56e-84	273
sp|Q7KRY7|SCRIB_DROME	lcl|NW_026782103.1_cds_XP_060069115.1_9298	61.021	431	168	0	1	431	1	1293	6.75e-160	538
sp|Q7KTH8|CSN8_DROME	lcl|NW_026781876.1_cds_XP_060064343.1_480	31.210	157	107	1	27	182	61	531	1.06e-13	65.9
sp|Q7KTX7|PRKN_DROME	lcl|NW_026782834.1_cds_XP_060083946.1_22596	40.085	469	241	8	15	482	1	1290	6.53e-108	327
sp|Q7KU24|CHD1_DROME	lcl|NW_026782193.1_cds_XP_060072211.1_12090	52.104	1307	570	17	320	1598	919	4755	0.0	1248
sp|Q7M6U3|TEX14_MOUSE	lcl|NW_026782239.1_cds_XP_060073679.1_13396	31.034	522	319	12	21	524	58	1554	1.39e-68	254
sp|Q7M6Y6|MRO2B_MOUSE	lcl|NW_026782299.1_cds_XP_060075327.1_14840	23.649	1573	1103	28	62	1565	334	4965	3.56e-101	358
sp|Q7M753|PANK2_MOUSE	lcl|NW_026782909.1_cds_XP_060084455.1_23048	66.667	360	117	1	94	453	82	1152	1.00e-153	443
sp|Q7PLK0|AGO3_DROME	lcl|NW_026782055.1_cds_XP_060067150.1_7565	43.989	757	412	6	122	867	607	2874	0.0	672
sp|Q7T019|DZIP1_DANRE	lcl|NW_026782476.1_cds_XP_060079369.1_18506	27.850	614	357	16	65	635	118	1830	3.74e-41	163
sp|Q7T1H5|DND1_DANRE	lcl|NW_026781945.1_cds_XP_060086393.1_3084	35.354	198	125	2	23	218	43	633	1.16e-29	120
sp|Q7T394|LIS1A_DANRE	lcl|NW_026781925.1_cds_XP_060085602.1_2495	77.129	411	91	2	1	410	1	1227	0.0	678
sp|Q7TMA5|APOB_RAT	lcl|NW_026783033.1_cds_XP_060084976.1_23509	25.146	1030	657	31	33	1023	136	3000	6.84e-68	257
sp|Q7YQM4|ATRX_PANTR	lcl|NW_026782071.1_cds_XP_060067661.1_7980	54.432	801	276	10	1526	2261	3499	5829	0.0	839
sp|Q7YRJ7|SOX9_CANLF	lcl|NW_026782004.1_cds_XP_060065398.1_5916	53.543	254	111	3	67	320	154	894	4.02e-75	244
sp|Q7Z333|SETX_HUMAN	lcl|NW_026782549.1_cds_XP_060080468.1_19481	31.429	630	363	22	1850	2455	2740	4494	1.09e-74	277
sp|Q7Z3Z4|PIWL4_HUMAN	lcl|NW_026782601.1_cds_XP_060081293.1_20233	43.357	858	444	12	2	852	163	2631	0.0	711
sp|Q7Z4T8|GLTL5_HUMAN	lcl|NW_026781942.1_cds_XP_060086192.1_2917	49.263	339	169	2	99	435	349	1362	3.02e-118	358
sp|Q7Z4T9|CFA91_HUMAN	lcl|NW_026782337.1_cds_XP_060076287.1_15746	58.815	709	288	3	33	738	34	2157	0.0	724
sp|Q7Z7G8|VP13B_HUMAN	lcl|NW_026782082.1_cds_XP_060068135.1_8424	32.196	4221	2408	117	2	4021	10	11913	0.0	1732
sp|Q7ZTQ5|FXR1B_XENLA	lcl|NW_026782247.1_cds_XP_060073968.1_13638	57.513	386	160	4	1	384	1	1152	2.74e-154	463
sp|Q7ZUS1|VRK1_DANRE	lcl|NW_026782140.1_cds_XP_060070609.1_10649	49.364	393	181	5	22	397	76	1251	2.18e-126	375
sp|Q7ZV84|DAAF1_DANRE	lcl|NW_026782083.1_cds_XP_060068260.1_8506	62.692	260	97	0	53	312	316	1095	4.73e-101	319
sp|Q7ZVT3|SAS6_DANRE	lcl|NW_026781907.1_cds_XP_060077800.1_1676	43.731	670	325	11	1	627	1	1983	8.13e-147	440
sp|Q7ZWE3|LARP7_DANRE	lcl|NW_026782299.1_cds_XP_060075316.1_14801	53.631	179	82	1	33	211	28	561	5.63e-63	218
sp|Q7ZX20|RNF8A_XENLA	lcl|NW_026781894.1_cds_XP_060071680.1_1104	38.728	173	94	2	299	459	931	1449	2.86e-27	115
sp|Q7ZXJ7|CXR4B_XENLA	lcl|NW_026782778.1_cds_XP_060083513.1_22200	27.660	282	174	8	73	332	202	1023	1.15e-23	100
sp|Q7ZY81|NPL1B_XENLA	lcl|NW_026782268.1_cds_XP_060074494.1_14146	64.630	311	101	2	43	344	118	1050	1.33e-89	276
sp|Q801G2|MPRAB_DANRE	lcl|NW_026782222.1_cds_XP_060073238.1_13018	32.927	328	215	4	28	354	67	1038	3.78e-52	176
sp|Q802V6|ABH2A_DANRE	lcl|NW_026782332.1_cds_XP_060076161.1_15638	45.526	380	201	3	30	405	34	1167	4.79e-118	350
sp|Q803C1|RNF8_DANRE	lcl|NW_026781894.1_cds_XP_060071680.1_1104	48.864	88	45	0	378	465	1174	1437	2.90e-25	109
sp|Q803D2|LIS1B_DANRE	lcl|NW_026781925.1_cds_XP_060085602.1_2495	76.642	411	93	2	1	410	1	1227	0.0	684
sp|Q80TY5|VP13B_MOUSE	lcl|NW_026782082.1_cds_XP_060068135.1_8424	31.848	4220	2397	116	2	3993	10	11916	0.0	1741
sp|Q80U78|PUM1_MOUSE	lcl|NW_026782045.1_cds_XP_060066830.1_7238	67.959	490	135	8	705	1189	1549	2967	0.0	615
sp|Q80V62|FACD2_MOUSE	lcl|NW_026782461.1_cds_XP_060079016.1_18124	39.366	1420	814	18	1	1400	1	4179	0.0	912
sp|Q80VL1|TDRKH_MOUSE	lcl|NW_026782153.1_cds_XP_060070941.1_10947	34.879	496	265	11	10	492	10	1362	3.79e-67	224
sp|Q80W32|DRC9_MOUSE	lcl|NW_026782452.1_cds_XP_060078747.1_17949	40.556	360	193	1	57	395	22	1101	9.22e-79	248
sp|Q80WG5|LRC8A_MOUSE	lcl|NW_026782103.1_cds_XP_060069115.1_9298	34.419	215	116	2	585	776	367	1005	5.61e-27	118
sp|Q80XI3|IF4G3_MOUSE	lcl|NW_026782311.1_cds_XP_060075672.1_15205	42.136	1030	511	18	601	1577	2032	5025	0.0	737
sp|Q811Q9|PCY1B_MOUSE	lcl|NW_026782579.1_cds_XP_060080938.1_19908	58.007	281	109	4	40	316	88	915	7.22e-117	343
sp|Q811W2|CP26B_MOUSE	lcl|NW_026781998.1_cds_XP_060064972.1_5542	39.659	469	268	6	24	490	202	1569	6.70e-112	343
sp|Q84M92|ARP4_ARATH	lcl|NW_026782474.1_cds_XP_060079327.1_18467	39.189	444	245	4	1	441	13	1278	3.09e-118	352
sp|Q851R2|MEL1_ORYSJ	lcl|NW_026782409.1_cds_XP_060077959.1_17243	43.062	836	434	12	190	1015	142	2553	0.0	651
sp|Q86B61|TBH1_DROME	lcl|NW_026782233.1_cds_XP_060073520.1_13270	42.832	565	296	14	95	646	70	1722	6.92e-141	424
sp|Q86S05|LIG_DROME	lcl|NW_026781970.1_cds_XP_060063768.1_4449	33.660	306	161	19	1040	1319	3256	4125	1.87e-18	92.0
sp|Q86SG3|DAZ4_HUMAN	lcl|NW_026782246.1_cds_XP_060073858.1_13591	47.253	91	45	1	35	122	79	351	3.53e-21	95.9
sp|Q86U44|MTA70_HUMAN	lcl|NW_026782259.1_cds_XP_060074207.1_13909	52.649	604	224	9	1	579	1	1701	0.0	596
sp|Q86VD1|MORC1_HUMAN	lcl|NW_026782308.1_cds_XP_060075614.1_15150	46.747	584	291	4	1	566	1	1746	3.71e-166	514
sp|Q86VQ3|TXND2_HUMAN	lcl|NW_026782582.1_cds_XP_060081004.1_19962	46.154	104	54	1	450	553	7	312	2.31e-20	86.7
sp|Q86VQ6|TRXR3_HUMAN	lcl|NW_026781987.1_cds_XP_060064625.1_5257	62.694	579	214	2	63	641	49	1779	0.0	738
sp|Q86VW1|S22AG_HUMAN	lcl|NW_026782086.1_cds_XP_060068379.1_8614	31.743	545	327	12	5	535	4	1545	1.78e-85	276
sp|Q86W24|NAL14_HUMAN	lcl|NW_026782903.1_cds_XP_060084410.1_23017	33.878	245	157	5	669	912	1309	2031	4.23e-21	99.8
sp|Q86W54|SPA24_HUMAN	lcl|NW_026781998.1_cds_XP_060064995.1_5553	35.610	205	107	1	14	193	49	663	5.83e-32	115
sp|Q86WS5|TMPSC_HUMAN	lcl|NW_026782188.1_cds_XP_060072029.1_11898	36.471	255	149	7	64	316	112	843	6.55e-44	152
sp|Q86X24|HORM1_HUMAN	lcl|NW_026782331.1_cds_XP_060076150.1_15624	48.305	236	117	2	3	234	10	714	4.78e-72	236
sp|Q86XR8|CEP57_HUMAN	lcl|NW_026781912.1_cds_XP_060079671.1_1904	42.298	409	203	7	33	421	106	1293	1.38e-77	252
sp|Q86YF9|DZIP1_HUMAN	lcl|NW_026782476.1_cds_XP_060079368.1_18505	30.788	406	225	9	58	438	118	1242	2.54e-41	163
sp|Q8AYG3|TTK_DANRE	lcl|NW_026782334.1_cds_XP_060076252.1_15691	51.014	296	132	5	632	915	1627	2511	2.09e-83	288
sp|Q8BGD4|SO4C1_MOUSE	lcl|NW_026782200.1_cds_XP_060072652.1_12483	39.252	642	379	8	78	714	271	2178	2.61e-142	434
sp|Q8BGQ1|SPE39_MOUSE	lcl|NW_026781894.1_cds_XP_060071287.1_1080	41.593	339	193	1	154	487	439	1455	6.64e-72	247
sp|Q8BH53|CFA69_MOUSE	lcl|NW_026781942.1_cds_XP_060086183.1_2993	45.606	899	478	7	22	911	64	2754	0.0	817
sp|Q8BH57|WDR48_MOUSE	lcl|NW_026781921.1_cds_XP_060084832.1_2389	69.276	677	188	8	1	672	1	1986	0.0	900
sp|Q8BH60|GOPC_MOUSE	lcl|NW_026782115.1_cds_XP_060069669.1_9793	62.198	373	133	2	32	404	19	1113	1.75e-157	454
sp|Q8BHC7|RHBL4_MOUSE	lcl|NW_026782476.1_cds_XP_060079371.1_18503	45.425	306	143	9	9	290	34	951	9.47e-74	230
sp|Q8BHD1|POC1B_MOUSE	lcl|NW_026782344.1_cds_XP_060076414.1_15866	50.526	475	219	6	1	468	1	1398	1.31e-167	481
sp|Q8BIL5|HOOK1_MOUSE	lcl|NW_026782195.1_cds_XP_060072280.1_12198	45.000	720	361	9	14	720	16	2109	1.85e-166	496
sp|Q8BIW9|CTF18_MOUSE	lcl|NW_026781965.1_cds_XP_060063519.1_4195	40.293	819	414	14	172	969	562	2856	1.37e-170	523
sp|Q8BJ34|MARF1_MOUSE	lcl|NW_026782348.1_cds_XP_060076534.1_15958	38.216	908	512	16	775	1665	1873	4500	1.36e-173	573
sp|Q8BMD2|DZIP1_MOUSE	lcl|NW_026782476.1_cds_XP_060079369.1_18506	31.436	404	224	9	43	422	118	1242	3.52e-41	163
sp|Q8BPN8|DMXL2_MOUSE	lcl|NW_026782193.1_cds_XP_060072238.1_12099	39.029	3418	1584	83	1	3019	1	9951	0.0	2047
sp|Q8BPT6|IMP2L_MOUSE	lcl|NW_026781983.1_cds_XP_060064460.1_5079	33.600	125	75	2	31	155	88	438	1.29e-21	85.9
sp|Q8BPY9|FIGL1_MOUSE	lcl|NW_026783070.1_cds_XP_060085132.1_23651	65.714	385	123	4	304	680	979	2130	1.01e-171	508
sp|Q8BS45|IFT56_MOUSE	lcl|NW_026781965.1_cds_XP_060063436.1_4137	79.242	554	115	0	1	554	1	1662	0.0	923
sp|Q8BSK8|KS6B1_MOUSE	lcl|NW_026782491.1_cds_XP_060079704.1_18791	63.992	511	153	9	24	524	1	1470	0.0	630
sp|Q8BSN3|ODAD3_MOUSE	lcl|NW_026782015.1_cds_XP_060065745.1_6229	38.938	339	205	1	244	582	157	1167	1.72e-42	157
sp|Q8BSP2|CNDH2_MOUSE	lcl|NW_026782083.1_cds_XP_060068289.1_8519	46.907	194	98	3	3	195	34	603	1.29e-49	182
sp|Q8BUL6|PKHA1_MOUSE	lcl|NW_026782216.1_cds_XP_060073021.1_12814	44.561	285	143	5	1	284	1	813	4.60e-75	236
sp|Q8BUR3|FOXJ3_MOUSE	lcl|NW_026782510.1_cds_XP_060079960.1_19028	61.000	200	62	4	18	204	4	594	1.39e-68	230
sp|Q8BVN8|IDLC_MOUSE	lcl|NW_026782103.1_cds_XP_060069129.1_9304	75.581	258	62	1	1	258	1	771	2.41e-135	382
sp|Q8BVN9|MAEL_MOUSE	lcl|NW_026782511.1_cds_XP_060079963.1_19032	28.783	337	224	8	1	327	1	993	1.23e-41	156
sp|Q8BWY9|CIP2A_MOUSE	lcl|NW_026782086.1_cds_XP_060068364.1_8639	35.515	932	554	10	1	903	1	2742	1.46e-144	451
sp|Q8BX90|FND3A_MOUSE	lcl|NW_026781882.1_cds_XP_060065817.1_596	43.057	929	499	11	253	1179	1627	4329	0.0	741
sp|Q8BZT7|PA2G3_MOUSE	lcl|NW_026782469.1_cds_XP_060079253.1_18408	36.667	150	91	1	131	276	805	1254	6.44e-29	118
sp|Q8C0P0|GWL_MOUSE	lcl|NW_026781945.1_cds_XP_060086452.1_3086	50.362	276	120	7	30	288	34	861	3.43e-69	248
sp|Q8C0R7|ZMY15_MOUSE	lcl|NW_026782355.1_cds_XP_060076755.1_16164	30.833	240	135	6	455	693	1345	1974	1.21e-27	119
sp|Q8C0T9|ADCYA_MOUSE	lcl|NW_026781970.1_cds_XP_060063755.1_4469	35.165	273	165	5	260	526	1228	2028	2.79e-42	171
sp|Q8C156|CND2_MOUSE	lcl|NW_026782467.1_cds_XP_060079237.1_18385	34.713	749	409	26	25	730	67	2202	1.23e-82	278
sp|Q8C1R0|TSSK5_MOUSE	lcl|NW_026781989.1_cds_XP_060064733.1_5342	41.608	286	160	6	20	302	169	1014	1.37e-58	202
sp|Q8C1Z7|BBS4_MOUSE	lcl|NW_026782604.1_cds_XP_060081334.1_20260	59.959	487	184	3	11	488	127	1581	0.0	570
sp|Q8C2E7|WASC5_MOUSE	lcl|NW_026781906.1_cds_XP_060076742.1_1631	66.093	1162	389	4	1	1157	1	3486	0.0	1551
sp|Q8C3P7|MTA70_MOUSE	lcl|NW_026782259.1_cds_XP_060074207.1_13909	57.988	507	174	5	75	579	292	1701	0.0	575
sp|Q8C5S7|REC8_MOUSE	lcl|NW_026782909.1_cds_XP_060084443.1_23046	34.091	132	77	4	17	141	64	450	1.89e-14	74.7
sp|Q8C5W4|MOR2B_MOUSE	lcl|NW_026782308.1_cds_XP_060075614.1_15150	59.428	594	235	2	5	593	10	1788	0.0	756
sp|Q8C6P8|ZFP57_MOUSE	lcl|NW_026782460.1_cds_XP_060078942.1_18119	25.098	255	165	5	92	332	109	837	1.70e-13	71.2
sp|Q8C6S9|CFA54_MOUSE	lcl|NW_026782437.1_cds_XP_060078450.1_17684	32.790	1226	715	30	786	1914	2497	6138	1.43e-148	522
sp|Q8C9J3|SPEF2_MOUSE	lcl|NW_026782156.1_cds_XP_060071068.1_11067	38.824	680	366	12	166	797	667	2700	8.73e-115	403
sp|Q8C9W3|ATS2_MOUSE	lcl|NW_026781915.1_cds_XP_060082163.1_2118	30.877	1072	636	27	107	1094	280	3432	3.80e-146	471
sp|Q8C9X6|EPC1_MOUSE	lcl|NW_026782081.1_cds_XP_060068094.1_8335	50.000	540	229	6	1	540	1	1497	1.18e-154	470
sp|Q8CDG1|PIWL2_MOUSE	lcl|NW_026782055.1_cds_XP_060067150.1_7565	47.607	773	397	6	203	971	568	2874	0.0	777
sp|Q8CDN8|CCD38_MOUSE	lcl|NW_026782663.1_cds_XP_060082227.1_21039	43.478	230	125	3	335	562	1063	1743	7.61e-36	141
sp|Q8CDR2|RSH6A_MOUSE	lcl|NW_026781911.1_cds_XP_060079267.1_1850	64.552	268	91	3	408	674	709	1503	7.61e-103	325
sp|Q8CEE0|CEP57_MOUSE	lcl|NW_026781912.1_cds_XP_060079664.1_1905	36.327	501	269	7	33	499	106	1560	4.30e-73	240
sp|Q8CEL2|CFA61_MOUSE	lcl|NW_026781958.1_cds_XP_060063035.1_3785	51.950	872	406	4	383	1252	1282	3864	0.0	912
sp|Q8CFA7|KLF17_MOUSE	lcl|NW_026782344.1_cds_XP_060076413.1_15887	55.294	85	38	0	254	338	721	975	7.52e-29	114
sp|Q8CFF0|PAR11_MOUSE	lcl|NW_026782510.1_cds_XP_060079962.1_19029	32.194	351	164	11	26	330	1345	2313	1.54e-36	139
sp|Q8CG03|PDE5A_MOUSE	lcl|NW_026781965.1_cds_XP_060063359.1_4111	46.901	855	417	14	12	852	40	2535	0.0	744
sp|Q8CGC4|LS14B_MOUSE	lcl|NW_026782361.1_cds_XP_060076984.1_16420	84.615	78	12	0	4	81	4	237	4.92e-37	140
sp|Q8CGT6|PIWL4_MOUSE	lcl|NW_026782601.1_cds_XP_060081293.1_20233	45.378	833	438	10	22	848	166	2631	0.0	720
sp|Q8CGW4|SOX30_MOUSE	lcl|NW_026782088.1_cds_XP_060068476.1_8731	47.000	100	51	1	344	441	784	1083	7.55e-19	92.0
sp|Q8CGW9|DMRTD_MOUSE	lcl|NW_026782563.1_cds_XP_060080712.1_19703	57.534	73	31	0	38	110	70	288	1.28e-20	92.0
sp|Q8CHB8|TTLL5_MOUSE	lcl|NW_026782175.1_cds_XP_060071589.1_11539	56.983	537	203	5	6	517	55	1656	0.0	661
sp|Q8CHK4|KAT5_MOUSE	lcl|NW_026782087.1_cds_XP_060068406.1_8681	59.417	515	186	8	1	513	10	1491	0.0	532
sp|Q8CHN6|SGPL1_RAT	lcl|NW_026782050.1_cds_XP_060067009.1_7401	49.541	545	260	7	14	553	40	1644	0.0	577
sp|Q8CIG3|KDM1B_MOUSE	lcl|NW_026782283.1_cds_XP_060074917.1_14512	47.414	812	380	11	24	823	22	2352	0.0	746
sp|Q8CIN6|CELF3_MOUSE	lcl|NW_026781916.1_cds_XP_060082738.1_2183	54.070	516	168	11	1	465	94	1587	6.41e-165	476
sp|Q8CIW6|S26A6_MOUSE	lcl|NW_026781994.1_cds_XP_060064882.1_5475	38.283	559	293	7	66	573	61	1734	2.19e-95	313
sp|Q8CJ27|ASPM_MOUSE	lcl|NW_026782764.1_cds_XP_060083344.1_22075	34.219	2221	1244	35	616	2705	3487	9891	0.0	1039
sp|Q8CJ78|ZN628_MOUSE	lcl|NW_026782432.1_cds_XP_060078344.1_17588	35.703	633	341	7	34	634	583	2379	8.03e-112	366
sp|Q8CJF8|AGO4_MOUSE	lcl|NW_026782409.1_cds_XP_060077962.1_17242	70.945	857	237	2	5	861	142	2676	0.0	1275
sp|Q8HXP8|SODC_CALJA	lcl|NW_026782953.1_cds_XP_060084718.1_23285	66.883	154	51	0	1	154	1	462	6.65e-74	218
sp|Q8HXP9|SODC_SAPAP	lcl|NW_026782953.1_cds_XP_060084718.1_23285	65.584	154	53	0	1	154	1	462	3.05e-72	214
sp|Q8HXQ0|SODC_MACMU	lcl|NW_026782953.1_cds_XP_060084718.1_23285	65.584	154	53	0	1	154	1	462	8.83e-73	215
sp|Q8HXQ1|SODC_MACFA	lcl|NW_026782953.1_cds_XP_060084718.1_23285	65.584	154	53	0	1	154	1	462	8.83e-73	215
sp|Q8HXQ2|SODC_MACFU	lcl|NW_026782953.1_cds_XP_060084718.1_23285	65.584	154	53	0	1	154	1	462	8.83e-73	215
sp|Q8HXQ3|SODC_HYLLA	lcl|NW_026782953.1_cds_XP_060084718.1_23285	64.286	154	55	0	1	154	1	462	2.85e-71	211
sp|Q8HXQ4|SODC_PONPY	lcl|NW_026782953.1_cds_XP_060084718.1_23285	63.226	155	56	1	1	155	1	462	7.70e-68	202
sp|Q8I0G5|COPG_DROME	lcl|NW_026782461.1_cds_XP_060078948.1_18181	61.795	869	321	6	19	883	40	2625	0.0	1054
sp|Q8I719|KGP_PLAF7	lcl|NW_026781965.1_cds_XP_060063493.1_4120	31.864	590	369	14	249	815	238	1977	1.60e-85	287
sp|Q8I7C3|LASP1_DROME	lcl|NW_026782366.1_cds_XP_060077195.1_16551	62.400	125	47	0	1	125	1	375	9.82e-51	186
sp|Q8ICR0|CDPK2_PLAF7	lcl|NW_026782580.1_cds_XP_060080975.1_19927	42.804	271	152	3	71	339	49	858	4.05e-70	227
sp|Q8IKD3|PDED_PLAF7	lcl|NW_026782171.1_cds_XP_060071415.1_11363	32.292	192	123	2	457	647	733	1290	3.55e-20	95.1
sp|Q8INB9|AKT1_DROME	lcl|NW_026782484.1_cds_XP_060079576.1_18677	65.476	504	119	5	107	589	28	1437	0.0	640
sp|Q8IRY7|CASP8_DROME	lcl|NW_026781934.1_cds_XP_060085873.1_2725	27.698	278	164	9	240	490	1507	2310	2.77e-19	91.3
sp|Q8IUH8|SPP2C_HUMAN	lcl|NW_026782594.1_cds_XP_060081190.1_20136	31.200	500	292	9	32	528	133	1485	3.98e-34	137
sp|Q8IUQ4|SIAH1_HUMAN	lcl|NW_026782373.1_cds_XP_060077361.1_16711	83.200	250	42	0	33	282	121	870	1.79e-162	452
sp|Q8IWB6|TEX14_HUMAN	lcl|NW_026782239.1_cds_XP_060073679.1_13396	30.495	505	309	10	19	510	52	1479	1.42e-67	251
sp|Q8IWT6|LRC8A_HUMAN	lcl|NW_026782103.1_cds_XP_060069115.1_9298	34.419	215	116	2	585	776	367	1005	3.02e-27	119
sp|Q8IWV8|UBR2_HUMAN	lcl|NW_026782067.1_cds_XP_060067571.1_7906	45.526	1788	867	32	24	1755	52	5262	0.0	1405
sp|Q8IXK0|PHC2_HUMAN	lcl|NW_026782028.1_cds_XP_060066362.1_6807	41.534	313	133	7	561	857	1840	2676	7.63e-57	211
sp|Q8IY31|IFT20_HUMAN	lcl|NW_026782078.1_cds_XP_060067900.1_8163	76.515	132	31	0	1	132	1	396	3.37e-53	164
sp|Q8IY82|DRC7_HUMAN	lcl|NW_026782067.1_cds_XP_060067585.1_7909	48.712	815	403	6	41	845	97	2526	0.0	669
sp|Q8IYE0|CC146_HUMAN	lcl|NW_026782437.1_cds_XP_060078492.1_17731	44.409	939	508	3	24	955	85	2880	0.0	696
sp|Q8IYF3|TEX11_HUMAN	lcl|NW_026782072.1_cds_XP_060067675.1_8018	32.865	925	577	15	23	919	25	2751	3.93e-155	481
sp|Q8IYM1|SEP12_HUMAN	lcl|NW_026782418.1_cds_XP_060078042.1_17318	46.939	294	154	2	25	318	229	1104	4.60e-89	276
sp|Q8IYR0|CF206_HUMAN	lcl|NW_026782359.1_cds_XP_060076916.1_16318	59.520	625	249	3	1	622	1	1872	0.0	766
sp|Q8IYX1|TBC21_HUMAN	lcl|NW_026782115.1_cds_XP_060069662.1_9737	25.938	320	226	8	21	333	829	1776	1.22e-26	110
sp|Q8IZP9|AGRG2_HUMAN	lcl|NW_026782861.1_cds_XP_060084150.1_22775	34.264	537	301	16	394	896	1720	3276	1.15e-64	238
sp|Q8IZT6|ASPM_HUMAN	lcl|NW_026782764.1_cds_XP_060083344.1_22075	33.712	2376	1380	40	475	2712	2983	9939	0.0	1031
sp|Q8IZU3|SYCP3_HUMAN	lcl|NW_026782083.1_cds_XP_060068304.1_8515	54.404	193	81	2	47	236	157	723	2.69e-59	187
sp|Q8IZX4|TAF1L_HUMAN	lcl|NW_026782016.1_cds_XP_060065842.1_6418	57.572	1433	521	21	318	1691	910	5124	0.0	1446
sp|Q8JZX3|POC1A_MOUSE	lcl|NW_026782344.1_cds_XP_060076414.1_15866	76.316	304	72	0	7	310	16	927	0.0	518
sp|Q8K0T4|KATL1_MOUSE	lcl|NW_026782115.1_cds_XP_060069631.1_9812	62.109	512	156	6	1	487	7	1503	0.0	589
