qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|Q8N2A8|PLD6_HUMAN	lcl|NW_026940114.1_cds_XP_062593336.1_53262	40.000	175	96	2	40	213	112	612	3.38e-32	118
sp|Q8N427|TXND3_HUMAN	lcl|NW_026940736.1_cds_XP_062594856.1_54631	38.255	596	336	9	1	584	1	1728	6.80e-129	397
sp|Q8N635|MEIOB_HUMAN	lcl|NW_026937303.1_cds_XP_062586208.1_46811	38.257	413	234	8	7	404	139	1359	1.56e-84	269
sp|Q8N7X0|ADGB_HUMAN	lcl|NW_026933070.1_cds_XP_062575227.1_36915	38.298	846	391	14	665	1414	2533	4965	2.06e-153	516
sp|Q8N807|PDILT_HUMAN	lcl|NW_026925641.1_cds_XP_062607609.1_15237	30.719	459	312	3	37	494	46	1407	2.57e-76	251
sp|Q8N9W6|BOLL_HUMAN	lcl|NW_026934576.1_cds_XP_062579104.1_40413	53.723	188	73	9	22	200	61	609	8.03e-52	176
sp|Q8NA58|PNDC1_HUMAN	lcl|NW_026927755.1_cds_XP_062613730.1_20743	33.595	509	303	15	17	507	82	1557	1.16e-84	272
sp|Q8NB78|KDM1B_HUMAN	lcl|NW_026921474.1_cds_XP_062598638.1_7145	45.432	810	404	8	20	819	4	2349	0.0	711
sp|Q8NB90|AFG2A_HUMAN	lcl|NW_026924018.1_cds_XP_062603692.1_11687	55.166	571	247	2	324	893	916	2604	0.0	644
sp|Q8ND76|CCNY_HUMAN	lcl|NW_026927918.1_cds_XP_062614133.1_21107	71.375	269	68	5	78	341	58	852	1.35e-114	334
sp|Q8NDG6|TDRD9_HUMAN	lcl|NW_026940997.1_cds_XP_062595523.1_55239	43.297	1268	675	16	132	1382	424	4146	0.0	1025
sp|Q8NDM7|CFA43_HUMAN	lcl|NW_026919810.1_cds_XP_062576708.1_3753	34.475	1723	1044	24	17	1665	13	5148	0.0	884
sp|Q8NDW8|TT21A_HUMAN	lcl|NW_026928317.1_cds_XP_062615460.1_22304	47.134	1326	677	10	1	1319	1	3927	0.0	1196
sp|Q8NEA9|GMCL2_HUMAN	lcl|NW_026922706.1_cds_XP_062600627.1_8919	50.743	404	195	3	82	484	211	1413	8.20e-140	413
sp|Q8NEH6|MNS1_HUMAN	lcl|NW_026920591.1_cds_XP_062591217.1_4995	48.387	496	239	2	1	488	1	1461	7.40e-68	227
sp|Q8NF91|SYNE1_HUMAN	lcl|NW_026939106.1_cds_XP_062590689.1_50902	23.332	4196	2990	59	18	4108	151	12372	0.0	983
sp|Q8NHM5|KDM2B_HUMAN	lcl|NW_026920581.1_cds_XP_062590943.1_4974	65.079	315	108	1	66	380	97	1035	2.40e-137	454
sp|Q8NHS9|SPT22_HUMAN	lcl|NW_026938715.1_cds_XP_062589362.1_49720	36.036	111	70	1	239	348	1213	1545	3.23e-18	87.0
sp|Q8NHU2|CFA61_HUMAN	lcl|NW_026930161.1_cds_XP_062621523.1_27725	49.331	1271	604	10	1	1237	1	3795	0.0	1207
sp|Q8NHU6|TDRD7_HUMAN	lcl|NW_026935196.1_cds_XP_062580282.1_41495	22.222	918	580	28	7	855	16	2574	1.47e-30	132
sp|Q8NI51|CTCFL_HUMAN	lcl|NW_026934500.1_cds_XP_062578958.1_40292	56.940	281	119	2	257	537	985	1821	2.90e-105	340
sp|Q8NI77|KI18A_HUMAN	lcl|NW_026924594.1_cds_XP_062605010.1_12863	45.135	370	190	4	10	377	34	1110	3.83e-95	321
sp|Q8R0C3|S26A8_MOUSE	lcl|NW_026936852.1_cds_XP_062585098.1_45837	29.828	580	366	11	23	574	139	1839	6.80e-53	200
sp|Q8R0X7|SGPL1_MOUSE	lcl|NW_026938805.1_cds_XP_062589704.1_50021	47.207	555	274	9	14	559	40	1674	1.99e-173	503
sp|Q8R1N0|ZN830_MOUSE	lcl|NW_026927183.1_cds_XP_062611845.1_19075	49.438	89	44	1	234	322	568	831	3.15e-20	90.9
sp|Q8R2J9|RA51C_CRIGR	lcl|NW_026919155.1_cds_XP_062618631.1_2539	50.141	355	157	6	2	353	2284	3297	9.19e-97	315
sp|Q8R418|DICER_MOUSE	lcl|NW_026928921.1_cds_XP_062617556.1_24176	49.548	664	320	9	442	1098	1387	3354	0.0	609
sp|Q8R4D1|SL9A8_MOUSE	lcl|NW_026920610.1_cds_XP_062591873.1_5035	56.545	573	236	8	4	574	94	1779	0.0	530
sp|Q8R500|MFN2_RAT	lcl|NW_026923547.1_cds_XP_062602560.1_10666	51.163	731	335	4	27	755	109	2241	0.0	719
sp|Q8R534|ADM1B_MOUSE	lcl|NW_026932574.1_cds_XP_062573554.1_35399	28.423	672	433	17	43	677	127	2109	9.71e-70	251
sp|Q8R5M8|CADM1_MOUSE	lcl|NW_026921321.1_cds_XP_062598285.1_6830	28.720	289	165	13	53	335	853	1614	8.23e-17	84.3
sp|Q8SWR8|ATX2_DROME	lcl|NW_026940528.1_cds_XP_062594080.1_53936	39.640	222	121	5	54	264	109	768	1.15e-33	141
sp|Q8SWX0|ASTRX_DROME	lcl|NW_026934212.1_cds_XP_062578245.1_39653	30.556	144	78	6	1	127	34	450	3.69e-14	70.1
sp|Q8SXY6|TMEDA_DROME	lcl|NW_026923439.1_cds_XP_062602303.1_10438	58.883	197	81	0	10	206	28	618	3.15e-80	239
sp|Q8T0Q4|CHM4_DROME	lcl|NW_026936751.1_cds_XP_062584857.1_45618	69.677	155	45	2	1	153	1	465	8.98e-43	145
sp|Q8T0S6|HIPPO_DROME	lcl|NW_026933724.1_cds_XP_062577260.1_38762	59.954	432	116	7	38	467	139	1269	7.26e-172	501
sp|Q8T4F7|ENA_DROME	lcl|NW_026930161.1_cds_XP_062621527.1_27737	67.826	115	37	0	294	408	70	414	1.14e-46	175
sp|Q8T6B9|PUF68_DROME	lcl|NW_026930525.1_cds_XP_062566579.1_29063	61.824	296	104	4	26	320	91	954	1.61e-103	327
sp|Q8TAF3|WDR48_HUMAN	lcl|NW_026937256.1_cds_XP_062585937.1_46593	67.899	676	193	8	1	673	1	1965	0.0	860
sp|Q8TBY0|RBM46_HUMAN	lcl|NW_026919948.1_cds_XP_062578953.1_3945	66.984	315	100	3	18	330	55	993	2.46e-142	424
sp|Q8TBY8|PMFBP_HUMAN	lcl|NW_026938995.1_cds_XP_062590395.1_50715	26.007	273	178	4	685	933	5506	6324	2.53e-12	72.8
sp|Q8TBZ2|MYBPP_HUMAN	lcl|NW_026920603.1_cds_XP_062591486.1_5027	36.535	583	333	13	92	652	319	2022	7.01e-99	333
sp|Q8TC36|SUN5_HUMAN	lcl|NW_026928294.1_cds_XP_062615370.1_22222	35.233	193	123	2	179	369	2119	2697	4.35e-33	132
sp|Q8TC44|POC1B_HUMAN	lcl|NW_026927071.1_cds_XP_062611577.1_18805	52.542	472	208	4	1	470	3139	4512	2.14e-160	493
sp|Q8TC57|M1AP_HUMAN	lcl|NW_026934639.1_cds_XP_062579161.1_40464	29.880	502	321	9	12	492	16	1491	2.92e-70	235
sp|Q8TC59|PIWL2_HUMAN	lcl|NW_026940638.1_cds_XP_062594439.1_54270	41.273	911	505	12	83	973	136	2838	0.0	721
sp|Q8TC94|ACTL9_HUMAN	lcl|NW_026923042.1_cds_XP_062601288.1_9517	41.779	371	211	4	50	416	22	1131	1.23e-106	320
sp|Q8TDB8|GTR14_HUMAN	lcl|NW_026938995.1_cds_XP_062590446.1_50654	41.649	485	257	5	31	489	139	1593	3.04e-104	334
sp|Q8TDI0|CHD5_HUMAN	lcl|NW_026920935.1_cds_XP_062597362.1_5974	64.137	1252	344	14	334	1549	217	3765	0.0	1533
sp|Q8TE57|ATS16_HUMAN	lcl|NW_026935934.1_cds_XP_062582512.1_43482	41.581	1164	606	16	59	1212	85	3384	0.0	940
sp|Q8TEB9|RHBL4_HUMAN	lcl|NW_026929962.1_cds_XP_062620939.1_27187	43.655	197	80	8	128	313	1453	1983	5.15e-34	132
sp|Q8TEY5|CR3L4_HUMAN	lcl|NW_026928925.1_cds_XP_062617603.1_24224	56.250	112	48	1	187	298	721	1053	2.44e-31	125
sp|Q8TEZ7|PAQR8_HUMAN	lcl|NW_026939192.1_cds_XP_062590975.1_51180	36.934	287	174	4	26	306	85	942	2.74e-56	188
sp|Q8UVX0|PIWL1_DANRE	lcl|NW_026929884.1_cds_XP_062620752.1_27037	50.672	819	389	10	48	858	178	2613	0.0	849
sp|Q8VC56|RNF8_MOUSE	lcl|NW_026928016.1_cds_XP_062614448.1_21391	43.114	167	81	4	330	483	913	1410	4.23e-31	127
sp|Q8VCC1|PGDH_MOUSE	lcl|NW_026932410.1_cds_XP_062573109.1_34996	41.434	251	139	2	5	254	10	741	3.37e-66	207
sp|Q8VCT9|TESK2_MOUSE	lcl|NW_026929218.1_cds_XP_062618542.1_25058	46.137	453	198	10	31	468	100	1365	1.56e-117	362
sp|Q8VD46|ASZ1_MOUSE	lcl|NW_026939637.1_cds_XP_062592001.1_52069	29.933	451	300	8	36	474	211	1551	3.26e-58	201
sp|Q8VHG5|OBOX4_MOUSE	lcl|NW_026930974.1_cds_XP_062568637.1_30927	40.506	79	43	2	74	152	244	468	4.15e-11	64.7
sp|Q8VHK9|DHX36_MOUSE	lcl|NW_026925570.1_cds_XP_062607434.1_15069	50.338	888	417	7	115	984	715	3360	0.0	861
sp|Q8VI95|OAS1D_MOUSE	lcl|NW_026939159.1_cds_XP_062590762.1_50960	25.982	331	204	13	12	338	250	1131	4.85e-16	79.7
sp|Q8VIF2|PRS42_MOUSE	lcl|NW_026922986.1_cds_XP_062601199.1_9434	38.168	262	133	10	73	322	259	993	6.66e-46	159
sp|Q8VIG3|RSPH1_MOUSE	lcl|NW_026937638.1_cds_XP_062586920.1_47498	66.332	199	67	0	24	222	70	666	4.99e-88	266
sp|Q8VIH1|NOBOX_MOUSE	lcl|NW_026929611.1_cds_XP_062619865.1_26243	36.607	112	59	2	98	197	160	495	1.94e-16	80.9
sp|Q8W1W6|MYB33_ARATH	lcl|NW_026938421.1_cds_XP_062588541.1_48941	43.750	128	68	2	17	141	253	633	4.83e-27	116
sp|Q8WUE5|CT55_HUMAN	lcl|NW_026919538.1_cds_XP_062571202.1_3297	32.338	201	128	5	40	239	151	732	4.65e-16	79.0
sp|Q8WUU4|ZN296_HUMAN	lcl|NW_026935030.1_cds_XP_062579718.1_40977	62.025	79	29	1	388	466	2263	2496	3.92e-25	110
sp|Q8WVK7|SKA2_HUMAN	lcl|NW_026920581.1_cds_XP_062590441.1_4887	32.323	99	65	1	1	99	1	291	2.23e-11	59.7
sp|Q8WWH4|ASZ1_HUMAN	lcl|NW_026939637.1_cds_XP_062592001.1_52069	28.285	449	310	7	36	474	211	1551	2.13e-49	177
sp|Q8WWL2|SPIR2_HUMAN	lcl|NW_026925642.1_cds_XP_062607623.1_15243	40.000	360	175	5	22	360	49	1068	4.52e-67	241
sp|Q8WWU5|TCP11_HUMAN	lcl|NW_026919021.1_cds_XP_062615914.1_2248	34.858	459	274	5	39	490	196	1518	1.77e-70	234
sp|Q8WXD0|RXFP2_HUMAN	lcl|NW_026935713.1_cds_XP_062581845.1_42889	34.220	564	341	5	139	700	58	1665	3.11e-83	279
sp|Q8WY41|NANO1_HUMAN	lcl|NW_026923586.1_cds_XP_062602697.1_10792	61.404	57	22	0	210	266	433	603	2.00e-22	94.4
sp|Q8WYA0|IFT81_HUMAN	lcl|NW_026931975.1_cds_XP_062572191.1_34175	56.508	653	281	2	1	653	1	1950	0.0	717
sp|Q8WYJ6|SEPT1_HUMAN	lcl|NW_026933671.1_cds_XP_062577008.1_38529	54.986	351	147	4	10	354	163	1200	3.40e-124	365
sp|Q8WYR4|RSPH1_HUMAN	lcl|NW_026937638.1_cds_XP_062586920.1_47498	63.243	185	67	1	38	221	112	666	4.46e-78	241
sp|Q90674|LSHR_CHICK	lcl|NW_026933727.1_cds_XP_062577321.1_38807	38.406	690	352	9	50	673	193	2241	1.01e-147	457
sp|Q90WW1|NANO3_DANRE	lcl|NW_026923586.1_cds_XP_062602697.1_10792	56.667	60	26	0	88	147	433	612	1.63e-20	85.1
sp|Q90Z37|CADH1_DANRE	lcl|NW_026921375.1_cds_XP_062598429.1_6965	30.474	548	309	23	82	604	5662	7164	1.57e-40	164
sp|Q90ZK6|ACVR1_CHICK	lcl|NW_026932975.1_cds_XP_062574896.1_36636	56.568	472	176	10	41	495	94	1473	2.59e-163	473
sp|Q91372|DDX4_XENLA	lcl|NW_026934326.1_cds_XP_062578567.1_39939	57.837	453	182	2	215	659	760	2115	0.0	538
sp|Q91V33|KHDR1_RAT	lcl|NW_026930989.1_cds_XP_062568757.1_31029	49.677	155	77	1	122	276	73	534	4.10e-42	153
sp|Q91V51|TTLL1_MOUSE	lcl|NW_026930936.1_cds_XP_062568487.1_30774	68.720	422	126	2	3	423	4	1254	0.0	616
sp|Q91W40|KLC3_MOUSE	lcl|NW_026918864.1_cds_XP_062611069.1_1781	62.594	401	136	3	18	404	160	1362	8.93e-111	344
sp|Q91WD7|KI18A_MOUSE	lcl|NW_026924594.1_cds_XP_062605010.1_12863	43.622	392	204	5	2	391	22	1152	6.36e-95	320
sp|Q91WF0|TAZ_MOUSE	lcl|NW_026929122.1_cds_XP_062618230.1_24779	45.098	255	134	3	7	256	16	777	1.55e-77	236
sp|Q91WM1|STRBP_MOUSE	lcl|NW_026928915.1_cds_XP_062617529.1_24143	53.890	347	147	3	5	339	1747	2784	3.74e-105	342
sp|Q91XU1|QKI_RAT	lcl|NW_026933217.1_cds_XP_062575808.1_37438	52.071	338	142	7	6	332	10	996	1.48e-104	311
sp|Q91XW8|FKBP6_MOUSE	lcl|NW_026930925.1_cds_XP_062568439.1_30746	33.553	304	195	4	20	316	100	1011	2.29e-41	150
sp|Q91Y44|BRDT_MOUSE	lcl|NW_026933130.1_cds_XP_062575390.1_37062	44.578	415	172	9	25	385	214	1446	3.95e-101	344
sp|Q91Y81|SEPT2_RAT	lcl|NW_026933671.1_cds_XP_062577007.1_38533	71.988	332	85	2	6	329	913	1908	2.45e-173	498
sp|Q91YA8|CLOCK_SPAJD	lcl|NW_026930542.1_cds_XP_062566627.1_29100	54.717	371	159	4	23	392	115	1203	1.00e-131	410
sp|Q91YA9|BMAL1_NANGA	lcl|NW_026934212.1_cds_XP_062578250.1_39661	48.402	657	260	14	36	626	58	1989	0.0	556
sp|Q91YB0|CLOCK_NANGA	lcl|NW_026930542.1_cds_XP_062566627.1_29100	55.795	371	155	4	23	392	115	1203	4.27e-135	419
sp|Q91YB2|CLOCK_SPACA	lcl|NW_026930542.1_cds_XP_062566627.1_29100	55.795	371	155	4	23	392	115	1203	3.96e-135	419
sp|Q91YT7|YTHD2_MOUSE	lcl|NW_026935190.1_cds_XP_062580192.1_41409	72.539	193	53	0	375	567	928	1506	1.59e-97	307
sp|Q91ZZ5|RXFP2_MOUSE	lcl|NW_026935713.1_cds_XP_062581845.1_42889	34.698	562	337	6	122	681	58	1659	1.52e-83	280
sp|Q920M9|SIAH1_RAT	lcl|NW_026925640.1_cds_XP_062607606.1_15235	81.081	259	49	0	24	282	91	867	1.80e-163	456
sp|Q921E6|EED_MOUSE	lcl|NW_026926297.1_cds_XP_062609532.1_16987	58.685	426	173	2	17	441	34	1305	0.0	521
sp|Q922X9|ANM7_MOUSE	lcl|NW_026940658.1_cds_XP_062594524.1_54338	40.607	692	395	7	1	686	61	2106	0.0	557
sp|Q923E4|SIR1_MOUSE	lcl|NW_026938805.1_cds_XP_062589774.1_50055	50.980	510	213	8	168	648	289	1794	5.91e-168	502
sp|Q923S6|NEUL1_MOUSE	lcl|NW_026918892.1_cds_XP_062612783.1_1953	33.520	358	218	7	62	412	73	1107	1.07e-52	185
sp|Q924C9|S26A3_RAT	lcl|NW_026927278.1_cds_XP_062612141.1_19316	32.540	756	461	10	15	726	91	2343	7.15e-94	310
sp|Q924H5|RA51C_MOUSE	lcl|NW_026919155.1_cds_XP_062618631.1_2539	50.847	354	154	6	2	352	2284	3294	7.22e-110	352
sp|Q924U5|TESK2_RAT	lcl|NW_026929218.1_cds_XP_062618542.1_25058	46.578	453	196	10	31	468	100	1365	8.59e-120	368
sp|Q924X7|STK33_MOUSE	lcl|NW_026937312.1_cds_XP_062586262.1_46884	55.627	311	135	2	88	398	16	939	5.08e-118	354
sp|Q925K9|TSSK6_MOUSE	lcl|NW_026925650.1_cds_XP_062607679.1_15297	45.833	264	138	5	7	268	49	831	6.71e-77	237
sp|Q92750|TAF4B_HUMAN	lcl|NW_026935858.1_cds_XP_062582238.1_43237	53.257	261	114	2	608	862	1984	2760	2.73e-78	273
sp|Q92843|B2CL2_HUMAN	lcl|NW_026931998.1_cds_XP_062572267.1_34239	41.549	142	83	0	10	151	37	462	8.99e-34	119
sp|Q92847|GHSR_HUMAN	lcl|NW_026929709.1_cds_XP_062620349.1_26667	37.168	339	178	13	28	343	91	1071	3.12e-49	174
sp|Q92879|CELF1_HUMAN	lcl|NW_026922110.1_cds_XP_062599653.1_8055	67.513	197	59	3	1	197	157	732	2.76e-92	293
sp|Q92904|DAZL_HUMAN	lcl|NW_026934576.1_cds_XP_062579106.1_40416	47.917	96	47	1	35	127	79	366	2.14e-24	101
sp|Q92949|FOXJ1_HUMAN	lcl|NW_026933222.1_cds_XP_062575852.1_37489	47.619	231	82	5	29	238	97	735	3.48e-53	184
sp|Q92993|KAT5_HUMAN	lcl|NW_026932625.1_cds_XP_062573808.1_35641	67.188	384	116	4	131	513	178	1302	5.85e-171	490
sp|Q93008|USP9X_HUMAN	lcl|NW_026939726.1_cds_XP_062592390.1_52389	64.975	2561	828	24	1	2543	1	7530	0.0	3198
sp|Q94230|PLP1_CAEEL	lcl|NW_026930969.1_cds_XP_062568581.1_30882	39.574	235	119	10	1	217	1	690	2.19e-41	142
sp|Q94261|EIF3M_CAEEL	lcl|NW_026931035.1_cds_XP_062569050.1_31299	31.596	307	201	5	78	384	235	1128	8.55e-41	149
sp|Q94517|HDAC1_DROME	lcl|NW_026941091.1_cds_XP_062595813.1_55519	82.536	418	72	1	2	418	76	1329	0.0	702
sp|Q94524|DYLT_DROME	lcl|NW_026924106.1_cds_XP_062603937.1_11914	70.796	113	31	1	1	111	1	339	2.14e-56	171
sp|Q94899|CSN2_DROME	lcl|NW_026928583.1_cds_XP_062616338.1_23091	84.778	427	65	0	16	442	37	1317	0.0	735
sp|Q94901|LARK_DROME	lcl|NW_026927398.1_cds_XP_062612594.1_19730	44.715	123	66	1	85	207	16	378	2.24e-30	116
sp|Q94920|VDAC_DROME	lcl|NW_026918875.1_cds_XP_062612070.1_1841	59.929	282	111	2	1	282	1	840	3.70e-121	348
sp|Q94981|ARI1_DROME	lcl|NW_026932815.1_cds_XP_062574381.1_36167	70.332	482	133	4	28	501	85	1524	0.0	711
sp|Q94FL7|MY120_ARATH	lcl|NW_026938421.1_cds_XP_062588541.1_48941	47.934	121	58	2	26	142	307	666	1.36e-27	118
sp|Q95078|CP18A_DROME	lcl|NW_026930161.1_cds_XP_062621579.1_27798	36.093	471	286	6	45	511	61	1440	4.83e-96	301
sp|Q95PZ9|SPE6_CAEEL	lcl|NW_026925726.1_cds_XP_062607865.1_15466	35.154	293	181	4	19	310	37	891	2.69e-55	197
sp|Q95Q89|SIR24_CAEEL	lcl|NW_026928493.1_cds_XP_062616050.1_22834	36.957	276	169	2	1	275	4141	4956	5.40e-55	192
sp|Q95RA8|MOB1_DROME	lcl|NW_026924241.1_cds_XP_062604221.1_12152	90.698	215	20	0	1	215	1	645	2.42e-149	414
sp|Q95RU0|CUE_DROME	lcl|NW_026922785.1_cds_XP_062600838.1_9115	27.320	388	218	14	113	483	10834	11856	3.70e-26	116
sp|Q95YF3|CGH1_CAEEL	lcl|NW_026930981.1_cds_XP_062568688.1_30980	76.442	416	97	1	12	426	55	1302	0.0	672
sp|Q960V3|MILT_DROME	lcl|NW_026933720.1_cds_XP_062577227.1_38682	37.638	271	128	10	555	809	1576	2313	8.32e-27	119
sp|Q960Z0|KI10A_DROME	lcl|NW_026920078.1_cds_XP_062581059.1_4115	52.211	588	226	7	208	794	403	2004	0.0	606
sp|Q966L9|GLH2_CAEEL	lcl|NW_026934326.1_cds_XP_062578567.1_39939	43.238	562	253	10	398	947	589	2112	1.29e-132	419
sp|Q969R2|OSBP2_HUMAN	lcl|NW_026930986.1_cds_XP_062568739.1_31019	51.711	789	292	16	184	916	31	2298	0.0	756
sp|Q969S6|TM203_HUMAN	lcl|NW_026927443.1_cds_XP_062612776.1_19877	41.176	136	75	3	1	136	1	393	1.98e-19	79.3
sp|Q96A08|H2B1A_HUMAN	lcl|NW_026933258.1_cds_XP_062575917.1_37533	93.333	90	6	0	38	127	22	291	7.52e-58	175
sp|Q96A70|AZIN2_HUMAN	lcl|NW_026930989.1_cds_XP_062568759.1_31030	45.000	380	207	2	40	418	115	1251	1.04e-107	328
sp|Q96BD8|SKA1_HUMAN	lcl|NW_026939401.1_cds_XP_062591515.1_51628	39.801	201	109	3	63	253	205	801	5.90e-41	142
sp|Q96BZ9|TBC20_HUMAN	lcl|NW_026940631.1_cds_XP_062594238.1_54160	56.940	281	121	0	24	304	103	945	4.81e-109	327
sp|Q96C74|ROP1L_HUMAN	lcl|NW_026938957.1_cds_XP_062590343.1_50595	51.220	205	99	1	8	212	28	639	5.91e-72	219
sp|Q96EB6|SIR1_HUMAN	lcl|NW_026938805.1_cds_XP_062589774.1_50055	50.195	514	213	7	176	658	289	1794	1.47e-168	504
sp|Q96EP5|DAZP1_HUMAN	lcl|NW_026940741.1_cds_XP_062594869.1_54651	48.485	198	101	1	2	199	31	621	4.63e-58	200
sp|Q96EQ9|PRDM9_MOUSE	lcl|NW_026929315.1_cds_XP_062618848.1_25342	40.464	603	283	9	304	840	394	2172	2.06e-131	411
sp|Q96GX5|GWL_HUMAN	lcl|NW_026938375.1_cds_XP_062588412.1_48839	58.577	239	84	4	12	242	67	762	1.21e-80	263
sp|Q96IK5|GMCL1_HUMAN	lcl|NW_026922706.1_cds_XP_062600627.1_8919	51.485	404	192	3	82	484	211	1413	2.18e-146	429
sp|Q96J94|PIWL1_HUMAN	lcl|NW_026929884.1_cds_XP_062620752.1_27037	54.593	762	341	5	104	861	331	2613	0.0	895
sp|Q96JN8|NEUL4_HUMAN	lcl|NW_026938238.1_cds_XP_062587994.1_48471	47.956	1541	673	20	43	1562	16	4314	0.0	1350
sp|Q96JY0|MAEL_HUMAN	lcl|NW_026919816.1_cds_XP_062576753.1_3763	29.446	343	213	10	1	326	1	993	1.04e-42	155
sp|Q96KQ7|EHMT2_HUMAN	lcl|NW_026928881.1_cds_XP_062617302.1_23944	48.768	771	367	10	423	1182	2428	4689	0.0	761
sp|Q96L12|CALR3_HUMAN	lcl|NW_026931531.1_cds_XP_062570857.1_32951	49.580	357	163	7	3	343	4	1071	1.35e-113	338
sp|Q96L21|RL10L_HUMAN	lcl|NW_026923980.1_cds_XP_062603592.1_11599	78.947	209	44	0	1	209	1	627	9.96e-124	349
sp|Q96M86|DNHD1_HUMAN	lcl|NW_026938166.1_cds_XP_062587861.1_48331	23.137	1275	777	33	660	1808	2269	5862	1.87e-66	254
sp|Q96M91|CFA53_HUMAN	lcl|NW_026939401.1_cds_XP_062591514.1_51629	29.980	497	346	1	11	507	28	1512	6.65e-31	126
sp|Q96M98|PACRG_HUMAN	lcl|NW_026923874.1_cds_XP_062603393.1_11414	69.349	261	39	2	38	296	64	729	1.44e-119	343
sp|Q96MC2|DRC1_HUMAN	lcl|NW_026924126.1_cds_XP_062604034.1_11992	47.554	736	348	8	23	737	28	2184	8.58e-174	517
sp|Q96MR6|CFA57_HUMAN	lcl|NW_026920208.1_cds_XP_062583204.1_4299	56.205	1249	498	14	1	1238	1	3633	0.0	1345
sp|Q96MT7|CFA44_HUMAN	lcl|NW_026928551.1_cds_XP_062616211.1_22976	55.786	579	249	3	105	681	1291	3012	0.0	679
sp|Q96MU7|YTDC1_HUMAN	lcl|NW_026931369.1_cds_XP_062570282.1_32427	45.352	355	159	6	261	596	577	1593	2.80e-78	264
sp|Q96NB3|ZN830_HUMAN	lcl|NW_026927183.1_cds_XP_062611845.1_19075	48.315	89	45	1	243	331	568	831	1.69e-19	89.0
sp|Q96PF2|TSSK2_HUMAN	lcl|NW_026925650.1_cds_XP_062607679.1_15297	54.983	291	125	3	2	292	34	888	6.99e-108	319
sp|Q96PN6|ADCYA_HUMAN	lcl|NW_026932733.1_cds_XP_062574125.1_35921	25.160	1403	913	31	238	1571	1027	5031	2.00e-90	327
sp|Q96PN8|TSSK3_HUMAN	lcl|NW_026925650.1_cds_XP_062607679.1_15297	46.970	264	133	5	5	265	49	828	3.90e-84	255
sp|Q96PU8|QKI_HUMAN	lcl|NW_026933217.1_cds_XP_062575808.1_37438	52.071	338	142	7	6	332	10	996	1.42e-104	311
sp|Q96RK4|BBS4_HUMAN	lcl|NW_026924631.1_cds_XP_062605093.1_12941	63.029	449	156	1	28	466	154	1500	0.0	566
sp|Q96RN1|S26A8_HUMAN	lcl|NW_026936852.1_cds_XP_062585098.1_45837	30.796	578	363	8	25	576	139	1839	2.87e-70	250
sp|Q96S42|NODAL_HUMAN	lcl|NW_026936019.1_cds_XP_062582820.1_43793	42.000	100	58	0	247	346	688	987	1.74e-24	102
sp|Q96S53|TESK2_HUMAN	lcl|NW_026929218.1_cds_XP_062618542.1_25058	48.098	447	184	10	41	471	130	1374	3.02e-122	374
sp|Q96SB4|SRPK1_HUMAN	lcl|NW_026938676.1_cds_XP_062589214.1_49553	50.157	636	272	8	48	653	145	2007	0.0	560
sp|Q96SI9|STRBP_HUMAN	lcl|NW_026928915.1_cds_XP_062617529.1_24143	53.314	347	149	3	5	339	1747	2784	7.07e-103	336
sp|Q96T52|IMP2L_HUMAN	lcl|NW_026918844.1_cds_XP_062610458.1_1723	40.217	184	86	6	9	168	7	558	1.84e-39	133
sp|Q98938|IHH_CHICK	lcl|NW_026939778.1_cds_XP_062592476.1_52511	50.556	360	172	2	42	396	130	1206	2.39e-128	377
sp|Q99323|MYSN_DROME	lcl|NW_026940114.1_cds_XP_062593314.1_53276	62.219	1956	700	6	56	2009	37	5793	0.0	2069
sp|Q99417|MYCBP_HUMAN	lcl|NW_026940987.1_cds_XP_062595441.1_55167	65.957	94	32	0	1	94	1	282	2.05e-42	135
sp|Q99542|MMP19_HUMAN	lcl|NW_026933486.1_cds_XP_062576572.1_38132	37.419	465	257	17	29	472	148	1503	3.22e-81	264
sp|Q99598|TSNAX_HUMAN	lcl|NW_026928921.1_cds_XP_062617559.1_24178	49.004	251	116	4	27	276	46	765	8.20e-79	241
sp|Q99608|NECD_HUMAN	lcl|NW_026929122.1_cds_XP_062618232.1_24780	31.553	206	128	3	100	292	109	726	1.99e-30	116
sp|Q99717|SMAD5_HUMAN	lcl|NW_026927382.1_cds_XP_062612540.1_19676	84.549	233	29	2	239	465	703	1398	1.77e-138	407
sp|Q99828|CIB1_HUMAN	lcl|NW_026923278.1_cds_XP_062602006.1_10168	49.738	191	89	3	1	191	1	552	1.57e-41	139
sp|Q99932|SPAG8_HUMAN	lcl|NW_026918257.1_cds_XP_062599110.1_731	37.037	189	108	3	278	459	52	606	3.25e-32	123
sp|Q99999|G3ST1_HUMAN	lcl|NW_026934157.1_cds_XP_062578156.1_39559	28.415	366	228	9	52	406	61	1089	1.26e-36	138
sp|Q99JX3|GORS2_MOUSE	lcl|NW_026927731.1_cds_XP_062613630.1_20662	61.017	295	89	4	2	296	7	813	5.17e-107	324
sp|Q99L45|IF2B_MOUSE	lcl|NW_026926868.1_cds_XP_062610951.1_18261	57.514	346	109	8	1	331	1	969	4.72e-108	319
