qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|Q96M86|DNHD1_HUMAN	lcl|NC_035788.1_cds_XP_022307449.1_55828	23.968	1235	785	31	660	1808	2266	5766	2.03e-67	258
sp|Q96M91|CFA53_HUMAN	lcl|NC_035783.1_cds_XP_022332402.1_24764	32.193	497	335	1	11	507	28	1512	1.24e-30	126
sp|Q96MC2|DRC1_HUMAN	lcl|NC_035780.1_cds_XP_022331461.1_5476	44.882	127	58	2	619	737	1813	2181	8.04e-25	112
sp|Q96MR6|CFA57_HUMAN	lcl|NC_035781.1_cds_XP_022317152.1_6615	55.040	1012	407	19	1	1004	1	2916	0.0	1025
sp|Q96MT7|CFA44_HUMAN	lcl|NC_035782.1_cds_XP_022324094.1_17337	55.095	579	253	3	105	681	1030	2751	0.0	670
sp|Q96MU7|YTDC1_HUMAN	lcl|NC_035781.1_cds_XP_022319940.1_5998	49.020	306	146	4	298	596	706	1614	3.10e-77	262
sp|Q96NB3|ZN830_HUMAN	lcl|NC_035783.1_cds_XP_022329781.1_22127	40.157	127	60	3	205	331	523	855	3.42e-20	91.7
sp|Q96PF2|TSSK2_HUMAN	lcl|NC_035781.1_cds_XP_022316789.1_11097	42.593	270	149	4	7	273	55	855	5.07e-73	229
sp|Q96PN6|ADCYA_HUMAN	lcl|NC_035783.1_cds_XP_022331897.1_25326	30.435	690	409	16	238	872	1006	3027	2.22e-72	270
sp|Q96PN8|TSSK3_HUMAN	lcl|NC_035781.1_cds_XP_022316793.1_11171	41.758	273	152	5	1	267	43	858	1.14e-78	240
sp|Q96PU8|QKI_HUMAN	lcl|NC_035785.1_cds_XP_022288592.1_39436	51.622	339	143	7	6	332	10	999	1.06e-102	306
sp|Q96RK4|BBS4_HUMAN	lcl|NC_035784.1_cds_XP_022339029.1_28039	63.575	442	159	1	28	467	154	1479	0.0	560
sp|Q96RN1|S26A8_HUMAN	lcl|NC_035787.1_cds_XP_022302384.1_51250	30.192	573	374	6	25	576	73	1776	1.38e-72	257
sp|Q96S42|NODAL_HUMAN	lcl|NC_035783.1_cds_XP_022333696.1_21277	43.269	104	58	1	244	346	955	1266	4.69e-23	100
sp|Q96S53|TESK2_HUMAN	lcl|NC_035781.1_cds_XP_022317321.1_8209	44.950	505	232	15	41	527	136	1566	2.38e-124	380
sp|Q96SB4|SRPK1_HUMAN	lcl|NC_035787.1_cds_XP_022295754.1_48733	78.238	193	42	0	48	240	139	717	1.54e-93	305
sp|Q96SI9|STRBP_HUMAN	lcl|NC_035783.1_cds_XP_022334953.1_25478	53.314	347	149	3	5	339	1756	2793	2.09e-102	335
sp|Q96T52|IMP2L_HUMAN	lcl|NC_035787.1_cds_XP_022297558.1_48793	40.230	174	83	4	19	173	46	561	6.23e-37	127
sp|Q98938|IHH_CHICK	lcl|NC_035780.1_cds_XP_022338500.1_3194	50.278	360	173	2	42	396	130	1206	3.14e-128	377
sp|Q99323|MYSN_DROME	lcl|NC_035781.1_cds_XP_022314336.1_8361	61.111	1962	710	8	56	2009	37	5787	0.0	2038
sp|Q99417|MYCBP_HUMAN	lcl|NC_035786.1_cds_XP_022291570.1_41252	65.957	94	32	0	1	94	1	282	4.11e-41	132
sp|Q99496|RING2_HUMAN	lcl|NC_035784.1_cds_XP_022342958.1_28692	61.585	328	100	6	15	334	37	966	3.26e-135	389
sp|Q99542|MMP19_HUMAN	lcl|NC_035785.1_cds_XP_022286838.1_38692	37.702	496	271	18	4	472	49	1503	3.62e-86	277
sp|Q99598|TSNAX_HUMAN	lcl|NC_035783.1_cds_XP_022329800.1_21228	46.565	262	129	3	21	281	10	765	1.01e-81	248
sp|Q99608|NECD_HUMAN	lcl|NC_035787.1_cds_XP_022300182.1_47281	33.981	206	123	2	100	292	109	726	5.10e-34	126
sp|Q99717|SMAD5_HUMAN	lcl|NC_035782.1_cds_XP_022324348.1_19981	85.590	229	24	2	239	465	703	1368	5.42e-138	405
sp|Q99828|CIB1_HUMAN	lcl|NC_035781.1_cds_XP_022313151.1_6055	49.215	191	90	3	1	191	1	552	2.04e-39	134
sp|Q99932|SPAG8_HUMAN	lcl|NC_035783.1_cds_XP_022334193.1_26230	37.297	185	113	2	278	459	52	606	1.34e-30	119
sp|Q99999|G3ST1_HUMAN	lcl|NC_035787.1_cds_XP_022300896.1_48767	32.707	266	169	6	78	335	46	837	1.81e-37	140
sp|Q99JX3|GORS2_MOUSE	lcl|NC_035782.1_cds_XP_022326435.1_16260	61.184	304	88	5	2	305	7	828	3.71e-110	332
sp|Q99L45|IF2B_MOUSE	lcl|NC_035784.1_cds_XP_022286102.1_31209	63.485	241	87	1	89	329	232	951	1.99e-105	312
sp|Q99MD6|TRXR3_MOUSE	lcl|NC_035787.1_cds_XP_022299798.1_47997	63.558	579	209	2	72	650	52	1782	0.0	750
sp|Q99MH5|NDK5_MOUSE	lcl|NC_035781.1_cds_XP_022313174.1_9586	64.423	208	74	0	2	209	13	636	1.24e-107	309
sp|Q99MH6|NKD1_MOUSE	lcl|NC_035784.1_cds_XP_022339406.1_32943	36.181	199	96	7	1	193	1	522	2.14e-23	104
sp|Q99MH9|BBS2_RAT	lcl|NC_035780.1_cds_XP_022314750.1_4507	60.324	741	267	6	1	719	1	2208	0.0	919
sp|Q99MI9|ANM7_CRILO	lcl|NC_035784.1_cds_XP_022342003.1_28633	41.679	691	390	7	1	686	1	2049	0.0	555
sp|Q99MK2|KAT5_RAT	lcl|NC_035783.1_cds_XP_022333851.1_24050	62.500	512	148	11	6	513	25	1440	0.0	592
sp|Q99MS8|TPGS1_MOUSE	lcl|NC_035782.1_cds_XP_022323063.1_18996	27.305	282	157	9	45	300	46	825	1.47e-26	106
sp|Q99MT2|MSH4_MOUSE	lcl|NC_035782.1_cds_XP_022321111.1_15553	54.156	794	361	3	154	945	622	3000	0.0	879
sp|Q99MV1|TDRD1_MOUSE	lcl|NC_035786.1_cds_XP_022292973.1_41586	23.556	883	556	28	264	1051	2131	4707	8.53e-40	162
sp|Q99MV5|M10L1_MOUSE	lcl|NC_035787.1_cds_XP_022302491.1_46177	56.103	467	198	3	718	1179	1837	3231	2.68e-170	534
sp|Q99MV7|RNF17_MOUSE	lcl|NC_035786.1_cds_XP_022292973.1_41586	28.454	485	286	12	419	894	1402	2700	2.85e-45	182
sp|Q99P50|GHSR_MOUSE	lcl|NC_035785.1_cds_XP_022287283.1_39864	38.033	305	163	10	45	331	193	1083	7.37e-49	173
sp|Q99PW7|FSTL3_RAT	lcl|NC_035783.1_cds_XP_022335064.1_21859	35.211	213	132	4	33	241	58	690	4.37e-28	111
sp|Q9BG89|SOX9_PANTR	lcl|NC_035781.1_cds_XP_022312895.1_7470	50.769	260	114	8	65	321	139	885	1.47e-65	220
sp|Q9BG91|SOX9_CALJA	lcl|NC_035781.1_cds_XP_022312895.1_7470	51.154	260	113	8	65	321	139	885	3.52e-66	222
sp|Q9BKU4|PHB1_CAEEL	lcl|NC_035784.1_cds_XP_022346063.1_32807	51.417	247	118	2	27	273	103	837	1.17e-76	236
sp|Q9BQA1|MEP50_HUMAN	lcl|NC_035786.1_cds_XP_022290745.1_41294	39.935	308	178	4	24	327	13	927	9.06e-62	202
sp|Q9BRQ0|PYGO2_HUMAN	lcl|NC_035783.1_cds_XP_022333419.1_23170	48.529	68	35	0	327	394	631	834	6.00e-21	93.2
sp|Q9BSE4|HERP2_HUMAN	lcl|NC_035784.1_cds_XP_022342961.1_26896	54.430	79	34	1	10	86	19	255	2.47e-22	99.0
sp|Q9BTM1|H2AJ_HUMAN	lcl|NC_035782.1_cds_XP_022326311.1_18338	89.062	128	13	1	1	128	1	381	4.95e-76	222
sp|Q9BTX1|NDC1_HUMAN	lcl|NC_035781.1_cds_XP_022313434.1_9282	34.659	352	214	6	23	373	46	1056	8.90e-49	181
sp|Q9BW62|KATL1_HUMAN	lcl|NC_035786.1_cds_XP_022293133.1_44711	53.763	558	161	9	2	478	10	1635	4.68e-166	513
sp|Q9BW83|IFT27_HUMAN	lcl|NC_035781.1_cds_XP_022318530.1_7546	50.273	183	91	0	4	186	13	561	1.74e-69	210
sp|Q9BX26|SYCP2_HUMAN	lcl|NC_035781.1_cds_XP_022314380.1_7037	30.980	255	165	4	142	386	4	765	2.32e-33	142
sp|Q9BX40|LS14B_HUMAN	lcl|NC_035784.1_cds_XP_022342455.1_31551	74.775	111	24	1	4	110	4	336	3.78e-46	166
sp|Q9BX63|FANCJ_HUMAN	lcl|NC_035784.1_cds_XP_022343719.1_32393	42.244	909	439	15	10	902	25	2541	0.0	706
sp|Q9BXA6|TSSK6_HUMAN	lcl|NC_035781.1_cds_XP_022316789.1_11097	43.223	273	142	5	6	269	52	858	3.68e-74	229
sp|Q9BXA7|TSSK1_HUMAN	lcl|NC_035781.1_cds_XP_022316789.1_11097	43.123	269	149	3	7	273	55	855	5.13e-64	206
sp|Q9BXB1|LGR4_HUMAN	lcl|NC_035780.1_cds_XP_022294599.1_966	33.097	846	501	6	41	821	112	2649	2.22e-135	439
sp|Q9BXC9|BBS2_HUMAN	lcl|NC_035780.1_cds_XP_022314750.1_4507	60.864	741	263	6	1	719	1	2208	0.0	889
sp|Q9BXS9|S26A6_HUMAN	lcl|NC_035787.1_cds_XP_022302384.1_51250	36.697	763	398	11	31	754	73	2223	3.32e-119	377
sp|Q9BXT4|TDRD1_HUMAN	lcl|NC_035785.1_cds_XP_022288337.1_38602	24.146	878	563	30	269	1122	3589	5985	1.10e-39	162
sp|Q9BXT6|M10L1_HUMAN	lcl|NC_035787.1_cds_XP_022302490.1_46176	38.825	1208	583	26	1	1180	1	3240	0.0	750
sp|Q9BXT8|RNF17_HUMAN	lcl|NC_035786.1_cds_XP_022292973.1_41586	27.912	455	274	10	417	864	1456	2679	6.50e-44	177
sp|Q9BXU7|UBP26_HUMAN	lcl|NC_035782.1_cds_XP_022320673.1_14484	37.979	287	165	6	279	561	748	1581	2.00e-46	181
sp|Q9BXW9|FACD2_HUMAN	lcl|NC_035787.1_cds_XP_022297746.1_48951	42.079	1414	762	21	16	1404	4	4149	0.0	1047
sp|Q9BY12|SCAPE_HUMAN	lcl|NC_035783.1_cds_XP_022330661.1_26124	44.892	695	350	10	487	1165	1684	3717	1.82e-131	439
sp|Q9BY67|CADM1_HUMAN	lcl|NC_035785.1_cds_XP_022287392.1_40076	28.821	229	149	7	102	323	2662	3327	2.68e-18	89.4
sp|Q9BYT3|STK33_HUMAN	lcl|NC_035786.1_cds_XP_022292988.1_44203	53.289	304	138	3	101	403	34	936	3.29e-104	319
sp|Q9BZ23|PANK2_HUMAN	lcl|NC_035784.1_cds_XP_022343803.1_33295	65.833	360	120	1	208	567	109	1179	7.72e-150	438
sp|Q9BZA8|PC11Y_HUMAN	lcl|NC_035782.1_cds_XP_022323668.1_16216	33.850	774	491	12	40	804	19	2304	3.14e-119	397
sp|Q9BZC1|CELF4_HUMAN	lcl|NC_035788.1_cds_XP_022304382.1_52587	58.774	473	146	8	44	486	172	1533	5.97e-151	441
sp|Q9BZW7|TSG10_HUMAN	lcl|NC_035782.1_cds_XP_022321577.1_16663	40.804	647	381	2	22	667	958	2895	2.34e-146	454
sp|Q9BZX4|ROP1B_HUMAN	lcl|NC_035780.1_cds_XP_022331312.1_1094	42.347	196	110	2	10	203	49	633	6.06e-54	173
sp|Q9C093|SPEF2_HUMAN	lcl|NC_035781.1_cds_XP_022317150.1_8543	41.189	925	487	15	1	878	1	2745	1.20e-162	547
sp|Q9C0J8|WDR33_HUMAN	lcl|NC_035784.1_cds_XP_022341684.1_32874	68.064	501	142	7	41	536	163	1626	0.0	695
sp|Q9CPV1|SKA1_MOUSE	lcl|NC_035783.1_cds_XP_022332406.1_24768	36.522	230	129	4	38	252	136	819	1.75e-46	157
sp|Q9CQ70|H2AB1_MOUSE	lcl|NC_035782.1_cds_XP_022323539.1_13782	47.126	87	41	1	19	100	61	321	1.14e-22	86.7
sp|Q9CQJ4|RING2_MOUSE	lcl|NC_035784.1_cds_XP_022342958.1_28692	61.585	328	100	6	15	334	37	966	2.89e-135	389
sp|Q9CR14|FANCL_MOUSE	lcl|NC_035784.1_cds_XP_022338459.1_30783	42.627	373	209	2	1	371	1	1110	5.02e-107	320
sp|Q9CUU3|SYCP2_MOUSE	lcl|NC_035781.1_cds_XP_022314380.1_7037	32.157	255	162	5	144	388	10	771	2.07e-32	139
sp|Q9CWF6|BBS2_MOUSE	lcl|NC_035780.1_cds_XP_022314750.1_4507	60.324	741	267	6	1	719	1	2208	0.0	941
sp|Q9CWH4|RE114_MOUSE	lcl|NC_035780.1_cds_XP_022323607.1_3016	28.649	185	103	5	71	254	118	588	1.77e-13	68.9
sp|Q9CWH6|PSMA8_MOUSE	lcl|NC_035784.1_cds_XP_022337725.1_31508	79.279	222	46	0	1	222	1	666	1.94e-135	382
sp|Q9CWR8|DNM3L_MOUSE	lcl|NC_035781.1_cds_XP_022319474.1_6388	25.138	362	227	9	42	368	1171	2229	1.11e-25	111
sp|Q9CWU0|TDR12_MOUSE	lcl|NC_035784.1_cds_XP_022342786.1_32808	27.796	313	211	6	696	998	2995	3918	7.64e-32	137
sp|Q9CWV1|MCM8_MOUSE	lcl|NC_035780.1_cds_XP_022320866.1_4326	64.714	768	257	6	67	832	223	2490	0.0	945
sp|Q9CX30|YIF1B_MOUSE	lcl|NC_035783.1_cds_XP_022328802.1_25376	50.820	244	117	1	67	310	187	909	3.10e-86	262
sp|Q9D0F1|NDC80_MOUSE	lcl|NC_035780.1_cds_XP_022326849.1_2837	32.514	529	300	14	10	512	94	1587	7.85e-69	237
sp|Q9D0P8|IFT27_MOUSE	lcl|NC_035781.1_cds_XP_022318530.1_7546	50.000	182	91	0	4	185	13	558	1.88e-65	200
sp|Q9D1P2|KAT8_MOUSE	lcl|NC_035781.1_cds_XP_022316229.1_11593	78.713	404	83	2	57	457	154	1365	0.0	677
sp|Q9D287|SPF27_MOUSE	lcl|NC_035784.1_cds_XP_022336829.1_30177	67.788	208	67	0	7	214	1	624	3.99e-98	285
sp|Q9D2A5|CR3L4_MOUSE	lcl|NC_035783.1_cds_XP_022330552.1_20377	53.097	113	52	1	162	274	715	1050	1.94e-22	99.8
sp|Q9D2E1|TSSK3_MOUSE	lcl|NC_035781.1_cds_XP_022316793.1_11171	42.125	273	151	5	1	267	43	858	2.93e-79	242
sp|Q9D2H2|KAD7_MOUSE	lcl|NC_035783.1_cds_XP_022332900.1_22327	54.560	614	269	4	1	613	295	2109	0.0	618
sp|Q9D3R9|TAF7L_MOUSE	lcl|NC_035782.1_cds_XP_022322842.1_16979	39.676	247	110	6	103	340	34	684	7.44e-36	143
sp|Q9D411|TSSK4_MOUSE	lcl|NC_035784.1_cds_XP_022337857.1_26830	48.070	285	133	5	19	302	100	912	5.13e-92	278
sp|Q9D439|CFA53_MOUSE	lcl|NC_035783.1_cds_XP_022332402.1_24764	34.794	388	245	3	11	394	28	1179	1.39e-26	114
sp|Q9D489|SOLH2_MOUSE	lcl|NC_035782.1_cds_XP_022327942.1_15305	47.619	84	40	1	188	267	904	1155	1.18e-15	80.9
sp|Q9D494|TERB2_MOUSE	lcl|NC_035783.1_cds_XP_022329948.1_23804	27.570	214	122	6	1	194	16	618	1.24e-14	71.2
sp|Q9D4G2|HSF2B_MOUSE	lcl|NC_035783.1_cds_XP_022331959.1_26123	31.231	333	217	7	7	332	193	1176	6.24e-39	143
sp|Q9D4I2|MEII1_MOUSE	lcl|NC_035781.1_cds_XP_022314041.1_10569	22.836	543	388	10	22	556	16	1575	1.21e-30	133
sp|Q9D4M9|GLTL5_MOUSE	lcl|NC_035788.1_cds_XP_022308603.1_55204	46.612	369	184	3	57	416	256	1350	1.11e-112	345
sp|Q9D4R2|MGT4D_MOUSE	lcl|NC_035782.1_cds_XP_022323277.1_15590	41.486	323	171	6	62	370	205	1161	2.91e-62	209
sp|Q9D513|MEIOB_MOUSE	lcl|NC_035781.1_cds_XP_022317556.1_11777	35.032	471	279	7	8	459	154	1542	6.44e-92	290
sp|Q9D5S7|LRGUK_MOUSE	lcl|NC_035787.1_cds_XP_022296008.1_50055	44.615	585	313	3	104	679	229	1977	3.41e-167	505
sp|Q9D5T7|HORM1_MOUSE	lcl|NC_035780.1_cds_XP_022331288.1_1095	44.195	267	136	6	1	265	1	768	7.32e-62	206
sp|Q9D5V2|KLH10_MOUSE	lcl|NC_035788.1_cds_XP_022310435.1_57580	55.417	563	251	0	19	581	43	1731	0.0	688
sp|Q9D666|SUN1_MOUSE	lcl|NC_035781.1_cds_XP_022315520.1_9366	36.543	457	242	11	482	911	1444	2751	6.40e-71	254
sp|Q9D6H2|IFT25_MOUSE	lcl|NC_035781.1_cds_XP_022314289.1_7512	45.455	132	72	0	5	136	7	402	9.98e-39	129
sp|Q9D995|CNTD1_MOUSE	lcl|NC_035784.1_cds_XP_022338033.1_28494	32.609	276	184	2	25	300	67	888	2.02e-37	137
sp|Q9D9D3|TBC21_MOUSE	lcl|NC_035786.1_cds_XP_022293299.1_41298	24.611	321	231	8	22	335	814	1764	5.50e-26	110
sp|Q9D9I4|TBC20_MOUSE	lcl|NC_035784.1_cds_XP_022340816.1_32425	57.143	273	117	0	31	303	115	933	2.07e-103	312
sp|Q9D9Q6|CALR3_MOUSE	lcl|NC_035781.1_cds_XP_022318558.1_7789	49.861	359	159	9	1	340	85	1155	1.23e-110	332
sp|Q9DA32|SUN5_MOUSE	lcl|NC_035781.1_cds_XP_022315520.1_9366	33.333	192	124	3	177	365	2191	2763	5.80e-28	117
sp|Q9DA97|SEP14_MOUSE	lcl|NC_035782.1_cds_XP_022323606.1_18410	56.911	369	151	4	13	379	25	1113	8.61e-149	430
sp|Q9DAA4|PRS37_MOUSE	lcl|NC_035782.1_cds_XP_022326654.1_17616	26.809	235	145	10	20	233	136	822	1.15e-13	70.1
sp|Q9DAK2|PACRG_MOUSE	lcl|NC_035784.1_cds_XP_022335647.1_33115	29.000	200	122	5	40	237	142	687	3.04e-12	65.5
sp|Q9DAN6|GTSF1_MOUSE	lcl|NC_035780.1_cds_XP_022345177.1_5558	42.478	113	56	2	6	111	28	360	8.32e-24	95.9
sp|Q9DBR1|XRN2_MOUSE	lcl|NC_035783.1_cds_XP_022333433.1_24555	62.077	857	303	10	1	844	1	2544	0.0	1035
sp|Q9EP71|RAI14_MOUSE	lcl|NC_035783.1_cds_XP_022331286.1_25554	39.819	221	131	1	7	225	49	711	3.87e-38	155
sp|Q9EPW1|BMAL1_RAT	lcl|NC_035783.1_cds_XP_022333901.1_23206	44.146	410	215	5	36	439	70	1275	1.97e-115	360
sp|Q9EQ00|ROP1L_MOUSE	lcl|NC_035780.1_cds_XP_022331312.1_1094	49.756	205	101	2	8	212	28	636	1.32e-66	206
sp|Q9EQQ0|SUV92_MOUSE	lcl|NC_035787.1_cds_XP_022302883.1_45280	54.045	309	135	4	176	477	586	1512	1.71e-107	333
sp|Q9ERV1|MKRN2_MOUSE	lcl|NC_035787.1_cds_XP_022299656.1_49263	42.455	391	204	7	3	388	34	1158	1.87e-103	314
sp|Q9ES18|FOXJ2_MOUSE	lcl|NC_035784.1_cds_XP_022341777.1_30228	42.279	272	126	6	3	264	4	756	9.68e-49	176
sp|Q9ESC8|AFF4_MOUSE	lcl|NC_035782.1_cds_XP_022322034.1_19110	29.889	271	161	5	911	1153	2806	3615	2.17e-19	96.3
sp|Q9ESG2|ROP1_MOUSE	lcl|NC_035780.1_cds_XP_022331312.1_1094	43.500	200	110	2	6	203	37	633	9.40e-58	182
sp|Q9ESK4|ING2_MOUSE	lcl|NC_035784.1_cds_XP_022342319.1_26575	36.111	252	154	2	17	265	13	756	3.98e-40	141
sp|Q9ESV6|G3PT_RAT	lcl|NC_035780.1_cds_XP_022286237.1_5848	69.605	329	99	1	100	428	7	990	9.58e-164	465
sp|Q9ESW0|DDB1_RAT	lcl|NC_035780.1_cds_XP_022332003.1_2561	75.460	1141	277	3	1	1140	1	3417	0.0	1783
sp|Q9ET26|RN114_MOUSE	lcl|NC_035784.1_cds_XP_022337047.1_31500	37.838	222	132	4	10	226	7	669	5.37e-42	143
sp|Q9FJV0|M2K6_ARATH	lcl|NC_035783.1_cds_XP_022330271.1_24472	37.532	389	190	8	4	342	1	1158	2.78e-68	221
sp|Q9FR97|MYB65_ARATH	lcl|NC_035780.1_cds_XP_022298451.1_3754	47.273	110	57	1	41	150	274	600	6.83e-29	116
sp|Q9FVX0|CCA12_ARATH	lcl|NC_035782.1_cds_XP_022320576.1_19917	40.152	264	146	5	178	437	523	1290	3.38e-55	190
sp|Q9GKQ9|SMAD4_PIG	lcl|NC_035789.1_cds_XP_022311792.1_58774	64.322	583	152	9	6	550	1	1695	0.0	636
sp|Q9GL51|LIS1_PIG	lcl|NC_035784.1_cds_XP_022339154.1_30515	73.659	410	106	1	1	410	1	1224	0.0	668
sp|Q9GQQ0|SPIN_DROME	lcl|NC_035784.1_cds_XP_022342148.1_28150	49.580	476	189	9	114	586	166	1449	9.25e-142	422
sp|Q9GRC0|MOS_PATPE	lcl|NC_035785.1_cds_XP_022286942.1_39590	48.571	245	119	4	86	326	229	954	3.71e-73	231
sp|Q9GZV4|IF5A2_HUMAN	lcl|NC_035784.1_cds_XP_022343387.1_27213	63.699	146	52	1	6	150	82	519	5.92e-65	197
sp|Q9GZV8|PRD14_HUMAN	lcl|NC_035787.1_cds_XP_022300836.1_45217	58.942	397	137	4	195	568	235	1416	5.68e-171	494
sp|Q9H000|MKRN2_HUMAN	lcl|NC_035787.1_cds_XP_022299656.1_49263	41.944	391	206	5	3	388	34	1158	3.27e-106	321
sp|Q9H095|DRC9_HUMAN	lcl|NC_035785.1_cds_XP_022290121.1_38719	40.212	378	188	6	60	416	43	1125	1.30e-90	281
sp|Q9H0C1|ZMY12_HUMAN	lcl|NC_035784.1_cds_XP_022345859.1_28055	50.416	361	175	2	3	360	4	1083	6.50e-120	352
sp|Q9H0C2|ADT4_HUMAN	lcl|NC_035781.1_cds_XP_022317087.1_9569	51.361	294	135	5	19	308	19	888	5.33e-86	261
sp|Q9H0D2|ZN541_HUMAN	lcl|NC_035783.1_cds_XP_022330090.1_20838	59.140	93	34	2	132	221	499	774	2.59e-27	122
sp|Q9H0D6|XRN2_HUMAN	lcl|NC_035783.1_cds_XP_022333433.1_24555	61.799	856	307	9	1	844	1	2544	0.0	1030
sp|Q9H0H5|RGAP1_HUMAN	lcl|NC_035788.1_cds_XP_022305796.1_55547	40.242	661	326	13	6	631	22	1902	3.02e-147	442
sp|Q9H0M4|ZCPW1_HUMAN	lcl|NC_035784.1_cds_XP_022341009.1_28917	40.556	180	102	2	255	431	877	1410	1.59e-39	157
sp|Q9H160|ING2_HUMAN	lcl|NC_035784.1_cds_XP_022342319.1_26575	35.714	252	155	2	16	264	13	756	5.50e-38	135
sp|Q9H1J1|REN3A_HUMAN	lcl|NC_035785.1_cds_XP_022289591.1_39660	50.292	171	74	3	60	222	46	549	1.85e-39	152
sp|Q9H2F5|EPC1_HUMAN	lcl|NC_035780.1_cds_XP_022321865.1_4992	64.667	300	103	3	1	300	1	891	1.54e-119	380
sp|Q9H2U1|DHX36_HUMAN	lcl|NC_035784.1_cds_XP_022340019.1_30827	47.358	984	454	12	61	991	388	3306	0.0	805
sp|Q9H3D4|P63_HUMAN	lcl|NC_035784.1_cds_XP_022337621.1_29489	37.797	590	279	19	39	602	190	1773	8.51e-103	329
sp|Q9H6I2|SOX17_HUMAN	lcl|NC_035784.1_cds_XP_022343230.1_34235	59.420	69	28	0	67	135	229	435	5.36e-25	105
sp|Q9H6S0|YTDC2_HUMAN	lcl|NC_035783.1_cds_XP_022332493.1_22987	52.590	1390	612	16	37	1419	151	4200	0.0	1382
sp|Q9H7Z6|KAT8_HUMAN	lcl|NC_035781.1_cds_XP_022316229.1_11593	78.713	404	83	2	57	457	154	1365	0.0	677
sp|Q9H892|TTC12_HUMAN	lcl|NC_035783.1_cds_XP_022329619.1_25056	31.421	732	454	19	7	702	28	2187	8.76e-88	292
sp|Q9H8Y8|GORS2_HUMAN	lcl|NC_035782.1_cds_XP_022326435.1_16260	63.390	295	82	4	2	296	7	813	1.20e-110	333
sp|Q9H9C1|SPE39_HUMAN	lcl|NC_035783.1_cds_XP_022329090.1_22322	36.739	509	285	9	3	493	22	1491	1.37e-87	278
sp|Q9H9J4|UBP42_HUMAN	lcl|NC_035781.1_cds_XP_022317239.1_7576	50.437	343	167	2	83	423	211	1236	8.76e-114	384
sp|Q9H9Z2|LN28A_HUMAN	lcl|NC_035787.1_cds_XP_022301581.1_46531	45.714	140	64	3	44	182	31	417	4.63e-35	122
sp|Q9HAT0|ROP1A_HUMAN	lcl|NC_035780.1_cds_XP_022331312.1_1094	42.857	196	109	2	10	203	49	633	2.62e-56	179
sp|Q9HB21|PKHA1_HUMAN	lcl|NC_035784.1_cds_XP_022338012.1_35147	39.510	286	152	5	1	284	13	813	5.49e-66	216
sp|Q9HB65|ELL3_HUMAN	lcl|NC_035780.1_cds_XP_022304347.1_1823	44.762	105	57	1	287	391	1411	1722	1.63e-19	92.0
sp|Q9HBE1|PATZ1_HUMAN	lcl|NC_035788.1_cds_XP_022309567.1_51464	32.443	262	155	9	269	519	1864	2616	6.99e-31	131
sp|Q9HCE5|MET14_HUMAN	lcl|NC_035781.1_cds_XP_022317047.1_7691	67.913	321	101	2	77	396	202	1161	6.19e-151	438
sp|Q9HCK5|AGO4_HUMAN	lcl|NC_035780.1_cds_XP_022322138.1_1880	71.362	852	231	3	9	860	307	2823	0.0	1280
sp|Q9JHB5|TSNAX_RAT	lcl|NC_035783.1_cds_XP_022329800.1_21228	46.183	262	130	3	21	281	10	765	2.31e-81	247
sp|Q9JHE4|G3ST1_MOUSE	lcl|NC_035787.1_cds_XP_022300896.1_48767	30.142	282	187	6	78	351	46	885	3.25e-36	137
sp|Q9JHI0|MMP19_MOUSE	lcl|NC_035785.1_cds_XP_022286838.1_38692	38.806	469	263	17	32	484	154	1536	3.84e-84	273
sp|Q9JHJ7|TEST_MOUSE	lcl|NC_035788.1_cds_XP_022303908.1_52660	36.630	273	154	9	34	299	172	954	1.90e-53	179
sp|Q9JHX0|RGS2_RAT	lcl|NC_035782.1_cds_XP_022324842.1_15284	47.692	130	68	0	69	198	727	1116	2.23e-39	140
sp|Q9JI70|MKKS_MOUSE	lcl|NC_035783.1_cds_XP_022332467.1_23586	28.417	556	381	5	25	570	70	1716	1.87e-61	214
sp|Q9JII5|DAZP1_MOUSE	lcl|NC_035783.1_cds_XP_022330223.1_21660	47.059	204	80	3	8	195	46	621	2.45e-57	195
sp|Q9JJF2|SPAG4_MOUSE	lcl|NC_035781.1_cds_XP_022315520.1_9366	33.158	190	116	4	242	425	2194	2748	2.27e-28	120
sp|Q9JJP6|P63_RAT	lcl|NC_035784.1_cds_XP_022337621.1_29489	36.581	626	306	20	50	652	244	1917	1.90e-103	331
sp|Q9JJV8|BCL2_CRIGR	lcl|NC_035788.1_cds_XP_022305873.1_55636	40.984	122	72	0	78	199	97	462	1.39e-29	110
sp|Q9JJY4|DDX20_MOUSE	lcl|NC_035787.1_cds_XP_022296950.1_47047	62.982	389	142	2	43	431	22	1182	4.08e-164	500
sp|Q9JJZ1|SL2A8_RAT	lcl|NC_035784.1_cds_XP_022344782.1_33518	40.393	458	244	3	28	478	76	1383	1.24e-102	316
sp|Q9JJZ2|TBA8_MOUSE	lcl|NC_035788.1_cds_XP_022306616.1_55983	92.027	439	35	0	1	439	1	1317	0.0	827
sp|Q9JJZ4|UB2J1_MOUSE	lcl|NC_035786.1_cds_XP_022291027.1_42555	69.312	189	56	2	1	188	1	564	1.53e-91	283
