qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|Q8C1Z7|BBS4_MOUSE	lcl|NC_086378.1_cds_XP_063441523.1_26640	63.700	427	150	2	28	453	166	1434	0.0	541
sp|Q8C2E7|WASC5_MOUSE	lcl|NC_086373.1_cds_XP_063410450.1_4988	66.981	1166	376	5	1	1159	1	3492	0.0	1599
sp|Q8C3P7|MTA70_MOUSE	lcl|NC_086378.1_cds_XP_063439001.1_23115	53.401	588	217	9	2	577	10	1638	0.0	600
sp|Q8C5S7|REC8_MOUSE	lcl|NC_086376.1_cds_XP_063435952.1_20102	41.497	147	76	4	1	144	1	420	5.51e-30	118
sp|Q8C5W4|MOR2B_MOUSE	lcl|NC_086380.1_cds_XP_063396930.1_33377	56.711	596	251	3	1	591	1	1782	0.0	720
sp|Q8C6P8|ZFP57_MOUSE	lcl|NC_086377.1_cds_XP_063437914.1_22286	26.070	257	167	7	90	332	301	1044	3.62e-14	75.1
sp|Q8C6S9|CFA54_MOUSE	lcl|NC_086373.1_cds_XP_063397835.1_3212	38.792	745	406	13	64	765	55	2268	5.75e-135	479
sp|Q8C9J3|SPEF2_MOUSE	lcl|NC_086373.1_cds_XP_063404225.1_4074	41.900	642	343	9	168	787	673	2574	7.96e-119	417
sp|Q8C9W3|ATS2_MOUSE	lcl|NC_086378.1_cds_XP_063442640.1_25912	32.721	926	560	29	108	1003	202	2880	2.83e-140	457
sp|Q8C9X6|EPC1_MOUSE	lcl|NC_086374.1_cds_XP_063422122.1_7104	55.907	474	186	7	1	474	1	1353	3.15e-153	466
sp|Q8CDG1|PIWL2_MOUSE	lcl|NC_086379.1_cds_XP_063446364.1_30685	48.158	760	386	6	216	971	556	2823	0.0	772
sp|Q8CDN8|CCD38_MOUSE	lcl|NC_086373.1_cds_XP_063397753.1_3162	41.921	229	132	1	334	562	1054	1737	3.86e-32	132
sp|Q8CDR2|RSH6A_MOUSE	lcl|NC_086375.1_cds_XP_063428024.1_12762	61.567	268	99	3	408	674	700	1494	1.21e-90	293
sp|Q8CEE0|CEP57_MOUSE	lcl|NC_086382.1_cds_XP_063402649.1_37572	40.369	488	257	9	29	499	112	1524	1.31e-69	232
sp|Q8CEL2|CFA61_MOUSE	lcl|NC_086375.1_cds_XP_063427723.1_12397	46.501	1286	642	8	1	1252	1	3822	0.0	1147
sp|Q8CFA7|KLF17_MOUSE	lcl|NC_086373.1_cds_XP_063406198.1_4430	56.818	88	38	0	254	341	619	882	2.52e-28	114
sp|Q8CFF0|PAR11_MOUSE	lcl|NC_086383.1_cds_XP_063407944.1_42697	34.783	322	164	10	27	328	4300	5187	6.45e-41	154
sp|Q8CG03|PDE5A_MOUSE	lcl|NC_086379.1_cds_XP_063445252.1_29418	48.769	853	385	15	20	852	67	2529	0.0	754
sp|Q8CGC4|LS14B_MOUSE	lcl|NC_086378.1_cds_XP_063439711.1_24041	70.000	120	30	2	4	120	4	354	2.41e-46	166
sp|Q8CGT6|PIWL4_MOUSE	lcl|NC_086380.1_cds_XP_063396212.1_32302	47.575	763	392	6	93	848	337	2622	0.0	731
sp|Q8CGW4|SOX30_MOUSE	lcl|NC_086376.1_cds_XP_063432093.1_16553	54.118	85	39	0	359	443	427	681	8.12e-21	99.0
sp|Q8CGW9|DMRTD_MOUSE	lcl|NC_086373.1_cds_XP_063404381.1_4101	58.904	73	30	0	38	110	70	288	2.46e-20	92.0
sp|Q8CHB8|TTLL5_MOUSE	lcl|NC_086375.1_cds_XP_063429012.1_13941	59.016	488	197	2	30	517	112	1566	0.0	649
sp|Q8CHK4|KAT5_MOUSE	lcl|NC_086375.1_cds_XP_063426526.1_11596	59.223	515	133	9	1	513	52	1371	0.0	553
sp|Q8CHN6|SGPL1_RAT	lcl|NC_086379.1_cds_XP_063445668.1_29911	51.698	530	250	5	27	553	58	1638	0.0	574
sp|Q8CIG3|KDM1B_MOUSE	lcl|NC_086383.1_cds_XP_063406719.1_40760	44.913	806	406	9	26	823	13	2340	0.0	720
sp|Q8CIN6|CELF3_MOUSE	lcl|NC_086377.1_cds_XP_063438263.1_22889	56.301	492	163	11	2	465	70	1473	2.02e-165	476
sp|Q8CIW6|S26A6_MOUSE	lcl|NC_086373.1_cds_XP_063444521.1_2252	35.638	752	410	11	33	751	94	2226	1.06e-105	342
sp|Q8CJ27|ASPM_MOUSE	lcl|NC_086374.1_cds_XP_063422495.1_7555	33.496	2663	1525	34	629	3120	4105	11868	0.0	1246
sp|Q8CJ78|ZN628_MOUSE	lcl|NW_026963309.1_cds_XP_063418096.1_51756	33.224	611	345	10	34	634	166	1839	1.66e-95	326
sp|Q8CJF8|AGO4_MOUSE	lcl|NC_086383.1_cds_XP_063406960.1_41179	71.729	856	230	2	6	861	136	2667	0.0	1291
sp|Q8HXP8|SODC_CALJA	lcl|NC_086382.1_cds_XP_063404020.1_39341	67.105	152	50	0	3	154	13	468	1.23e-68	205
sp|Q8HXP9|SODC_SAPAP	lcl|NC_086382.1_cds_XP_063404020.1_39341	65.789	152	52	0	3	154	13	468	4.57e-67	201
sp|Q8HXQ0|SODC_MACMU	lcl|NC_086382.1_cds_XP_063404020.1_39341	65.132	152	53	0	3	154	13	468	8.43e-67	201
sp|Q8HXQ1|SODC_MACFA	lcl|NC_086382.1_cds_XP_063404020.1_39341	65.132	152	53	0	3	154	13	468	8.43e-67	201
sp|Q8HXQ2|SODC_MACFU	lcl|NC_086382.1_cds_XP_063404020.1_39341	65.132	152	53	0	3	154	13	468	8.43e-67	201
sp|Q8HXQ3|SODC_HYLLA	lcl|NC_086382.1_cds_XP_063404020.1_39341	63.816	152	55	0	3	154	13	468	2.00e-65	197
sp|Q8HXQ4|SODC_PONPY	lcl|NC_086382.1_cds_XP_063404020.1_39341	63.158	152	55	1	4	155	16	468	2.49e-61	187
sp|Q8I719|KGP_PLAF7	lcl|NC_086379.1_cds_XP_063443660.1_27299	32.973	555	345	13	283	818	301	1941	2.93e-85	287
sp|Q8I7C3|LASP1_DROME	lcl|NC_086374.1_cds_XP_063423106.1_8282	60.993	141	55	0	1	141	1	423	8.66e-56	195
sp|Q8ICR0|CDPK2_PLAF7	lcl|NC_086376.1_cds_XP_063434508.1_19415	48.339	271	135	3	68	336	55	858	5.83e-82	259
sp|Q8IKD3|PDED_PLAF7	lcl|NC_086384.1_cds_XP_063408696.1_43292	32.461	191	122	2	457	647	733	1284	9.93e-23	104
sp|Q8INB9|AKT1_DROME	lcl|NC_086375.1_cds_XP_063429376.1_14356	65.440	489	131	4	107	589	28	1398	0.0	635
sp|Q8IRY7|CASP8_DROME	lcl|NC_086385.1_cds_XP_063411990.1_45646	28.626	262	149	9	255	492	64	807	3.97e-21	94.4
sp|Q8IUH8|SPP2C_HUMAN	lcl|NC_086377.1_cds_XP_063437326.1_21177	37.868	441	260	5	96	534	304	1590	9.87e-53	192
sp|Q8IWB6|TEX14_HUMAN	lcl|NC_086379.1_cds_XP_063446096.1_30401	32.480	508	311	13	13	510	13	1470	4.02e-73	268
sp|Q8IWT6|LRC8A_HUMAN	lcl|NC_086383.1_cds_XP_063407082.1_41368	33.649	211	115	2	589	776	379	1005	2.10e-24	111
sp|Q8IWV8|UBR2_HUMAN	lcl|NC_086375.1_cds_XP_063428523.1_13385	46.070	1743	849	31	60	1755	160	5256	0.0	1445
sp|Q8IXK0|PHC2_HUMAN	lcl|NC_086384.1_cds_XP_063410259.1_43966	40.312	320	130	11	561	857	1774	2619	4.16e-46	179
sp|Q8IY82|DRC7_HUMAN	lcl|NC_086375.1_cds_XP_063426357.1_11360	47.275	844	423	7	40	868	106	2616	0.0	650
sp|Q8IYE0|CC146_HUMAN	lcl|NC_086373.1_cds_XP_063407021.1_4546	41.176	935	549	1	22	955	67	2871	0.0	620
sp|Q8IYF3|TEX11_HUMAN	lcl|NC_086382.1_cds_XP_063403022.1_38008	35.845	876	526	12	66	926	178	2742	3.78e-164	505
sp|Q8IYM1|SEP12_HUMAN	lcl|NC_086378.1_cds_XP_063439366.1_23529	45.426	317	159	5	25	339	196	1110	9.23e-88	274
sp|Q8IYR0|CF206_HUMAN	lcl|NC_086376.1_cds_XP_063433973.1_18737	59.390	623	251	2	1	622	1	1866	0.0	785
sp|Q8IYX1|TBC21_HUMAN	lcl|NC_086382.1_cds_XP_063402945.1_37934	25.312	320	232	6	21	335	793	1746	1.47e-26	111
sp|Q8IZP9|AGRG2_HUMAN	lcl|NC_086382.1_cds_XP_063403929.1_39223	41.379	348	172	10	557	892	1729	2712	8.70e-57	214
sp|Q8IZT6|ASPM_HUMAN	lcl|NC_086374.1_cds_XP_063422495.1_7555	33.202	2530	1549	34	530	2966	3679	11124	0.0	1078
sp|Q8IZU3|SYCP3_HUMAN	lcl|NC_086381.1_cds_XP_063398697.1_37038	51.031	194	93	1	43	236	112	687	2.14e-56	180
sp|Q8IZX4|TAF1L_HUMAN	lcl|NC_086386.1_cds_XP_063414634.1_48489	58.974	1365	490	14	318	1637	847	4866	0.0	1473
sp|Q8JZX3|POC1A_MOUSE	lcl|NC_086373.1_cds_XP_063436537.1_1034	62.243	437	127	3	7	405	16	1326	0.0	555
sp|Q8K0T4|KATL1_MOUSE	lcl|NC_086382.1_cds_XP_063403207.1_38272	60.636	503	176	6	3	488	22	1515	0.0	571
sp|Q8K135|K319L_MOUSE	lcl|NC_086383.1_cds_XP_063407043.1_41293	43.902	697	373	9	305	985	829	2913	9.66e-172	531
sp|Q8K1H1|TDRD7_MOUSE	lcl|NC_086383.1_cds_XP_063406731.1_40793	32.663	199	114	5	879	1063	3031	3609	3.19e-19	95.5
sp|Q8K1P7|SMCA4_RAT	lcl|NC_086373.1_cds_XP_063431287.1_352	67.788	1189	352	12	347	1532	1186	4668	0.0	1439
sp|Q8K1S6|SPIR2_MOUSE	lcl|NC_086378.1_cds_XP_063439689.1_24002	40.431	371	176	7	26	367	49	1113	4.47e-59	218
sp|Q8K214|SCMH1_MOUSE	lcl|NC_086382.1_cds_XP_063405360.1_40394	66.667	213	71	0	26	238	73	711	1.07e-99	318
sp|Q8K2K6|AGFG1_MOUSE	lcl|NC_086375.1_cds_XP_063426604.1_11739	50.633	237	80	5	3	209	4	693	1.83e-65	226
sp|Q8K337|I5P2_MOUSE	lcl|NC_086382.1_cds_XP_063404178.1_39555	49.561	684	327	5	324	993	694	2733	0.0	691
sp|Q8K341|ATAT_MOUSE	lcl|NC_086374.1_cds_XP_063422880.1_8017	47.368	190	97	2	1	190	1	561	1.26e-54	187
sp|Q8K3Y3|LN28A_MOUSE	lcl|NC_086382.1_cds_XP_063404927.1_39786	47.183	142	63	3	42	182	40	432	7.12e-36	124
sp|Q8K450|SPG16_MOUSE	lcl|NC_086374.1_cds_XP_063422463.1_7508	48.445	611	299	7	36	638	37	1845	0.0	574
sp|Q8L7Y8|KN12B_ARATH	lcl|NC_086378.1_cds_XP_063440464.1_25103	47.396	384	187	7	85	461	13	1140	3.27e-99	347
sp|Q8LNZ2|KN7B_ARATH	lcl|NC_086373.1_cds_XP_063429890.1_118	39.773	352	197	5	28	373	4	1032	3.64e-67	247
sp|Q8MIT6|ROCK1_BOVIN	lcl|NC_086373.1_cds_XP_063414953.1_5536	36.105	457	271	7	1	441	1750	3105	1.12e-48	180
sp|Q8MJY8|PGDH_MACFA	lcl|NC_086378.1_cds_XP_063441200.1_26261	38.492	252	149	2	3	253	40	780	6.94e-59	189
sp|Q8MKW7|RNZ_DROME	lcl|NC_086379.1_cds_XP_063444671.1_28666	29.829	761	432	20	41	741	154	2310	1.36e-98	324
sp|Q8MNV0|SPAST_CAEEL	lcl|NC_086375.1_cds_XP_063428259.1_13060	52.941	306	138	4	209	512	778	1683	1.07e-102	320
sp|Q8MPP3|D2MP_DROME	lcl|NC_086380.1_cds_XP_063448746.1_31153	45.349	258	114	5	52	303	247	957	1.52e-55	202
sp|Q8MQJ9|BRAT_DROME	lcl|NC_086386.1_cds_XP_063415143.1_47093	90.268	298	29	0	740	1037	1372	2265	0.0	571
sp|Q8MSX1|ENC_DROME	lcl|NC_086374.1_cds_XP_063424016.1_9418	45.732	164	74	6	421	572	439	921	1.16e-30	133
sp|Q8N0X2|SPG16_HUMAN	lcl|NC_086374.1_cds_XP_063422463.1_7508	48.705	579	284	6	66	631	112	1848	0.0	564
sp|Q8N196|SIX5_HUMAN	lcl|NC_086375.1_cds_XP_063429128.1_14067	67.010	194	57	1	84	270	235	816	1.08e-79	259
sp|Q8N1V2|CFA52_HUMAN	lcl|NC_086379.1_cds_XP_063444528.1_28477	47.068	665	296	8	11	619	22	2016	0.0	602
sp|Q8N2A8|PLD6_HUMAN	lcl|NC_086379.1_cds_XP_063445623.1_29865	40.000	175	98	2	40	213	130	636	8.18e-34	122
sp|Q8N3J3|HROB_HUMAN	lcl|NC_086373.1_cds_XP_063436043.1_930	39.106	179	105	2	396	574	442	966	5.07e-28	121
sp|Q8N427|TXND3_HUMAN	lcl|NC_086385.1_cds_XP_063412023.1_46068	37.394	591	342	9	4	584	13	1731	4.45e-127	393
sp|Q8N635|MEIOB_HUMAN	lcl|NC_086379.1_cds_XP_063445971.1_30268	39.594	394	222	7	23	404	154	1323	3.42e-89	281
sp|Q8N7X0|ADGB_HUMAN	lcl|NC_086382.1_cds_XP_063405049.1_39943	41.524	525	286	7	898	1414	3763	5298	1.01e-107	382
sp|Q8N807|PDILT_HUMAN	lcl|NC_086379.1_cds_XP_063446104.1_30414	31.398	465	307	4	31	491	31	1401	1.14e-75	250
sp|Q8N9W6|BOLL_HUMAN	lcl|NC_086374.1_cds_XP_063421420.1_6290	48.756	201	72	7	22	197	61	645	1.63e-47	164
sp|Q8NA58|PNDC1_HUMAN	lcl|NC_086380.1_cds_XP_063396108.1_32145	34.104	519	310	11	17	515	43	1563	1.96e-93	295
sp|Q8NB78|KDM1B_HUMAN	lcl|NC_086383.1_cds_XP_063406719.1_40760	46.154	780	391	8	46	819	70	2340	0.0	724
sp|Q8NB90|AFG2A_HUMAN	lcl|NC_086386.1_cds_XP_063413752.1_49788	59.930	574	223	3	321	893	865	2568	0.0	689
sp|Q8ND76|CCNY_HUMAN	lcl|NC_086385.1_cds_XP_063411041.1_45418	58.356	365	123	7	1	341	1	1080	2.47e-120	352
sp|Q8NDG6|TDRD9_HUMAN	lcl|NC_086375.1_cds_XP_063427926.1_12643	42.233	1281	686	22	130	1380	412	4182	0.0	1000
sp|Q8NDM7|CFA43_HUMAN	lcl|NC_086376.1_cds_XP_063433249.1_17876	32.584	1734	1075	24	17	1665	13	5187	0.0	804
sp|Q8NDW8|TT21A_HUMAN	lcl|NC_086374.1_cds_XP_063424970.1_10580	48.234	1331	663	10	1	1319	1	3951	0.0	1257
sp|Q8NEA9|GMCL2_HUMAN	lcl|NC_086379.1_cds_XP_063445800.1_30073	45.182	467	239	5	48	507	25	1395	1.37e-138	410
sp|Q8NEH6|MNS1_HUMAN	lcl|NC_086377.1_cds_XP_063437898.1_22264	50.509	491	226	2	6	488	13	1458	8.54e-71	234
sp|Q8NF91|SYNE1_HUMAN	lcl|NC_086375.1_cds_XP_063427309.1_12123	23.441	4202	3006	59	2	4108	43	12300	0.0	1028
sp|Q8NHM5|KDM2B_HUMAN	lcl|NC_086380.1_cds_XP_063396734.1_33056	46.186	708	334	10	53	729	61	2136	0.0	582
sp|Q8NHS9|SPT22_HUMAN	lcl|NC_086374.1_cds_XP_063420932.1_10935	42.727	110	62	1	239	347	1180	1509	1.19e-22	100
sp|Q8NHU2|CFA61_HUMAN	lcl|NC_086375.1_cds_XP_063427723.1_12397	48.284	1282	610	12	1	1237	1	3822	0.0	1211
sp|Q8NHU6|TDRD7_HUMAN	lcl|NC_086383.1_cds_XP_063406731.1_40793	31.658	199	116	5	891	1075	3031	3609	1.27e-18	93.6
sp|Q8NI51|CTCFL_HUMAN	lcl|NC_086378.1_cds_XP_063440226.1_24857	53.994	313	137	3	257	564	1327	2259	2.94e-109	354
sp|Q8NI77|KI18A_HUMAN	lcl|NC_086381.1_cds_XP_063398632.1_36968	45.141	638	325	9	11	639	91	1956	7.33e-147	466
sp|Q8R0C3|S26A8_MOUSE	lcl|NC_086373.1_cds_XP_063444496.1_2249	27.127	623	391	8	59	659	265	2010	3.69e-51	195
sp|Q8R0X7|SGPL1_MOUSE	lcl|NC_086379.1_cds_XP_063445668.1_29911	50.189	530	258	5	27	553	58	1638	0.0	548
sp|Q8R1N0|ZN830_MOUSE	lcl|NC_086375.1_cds_XP_063425428.1_11167	42.520	127	63	4	233	359	550	900	3.31e-19	88.2
sp|Q8R2J9|RA51C_CRIGR	lcl|NC_086380.1_cds_XP_063397014.1_33531	53.444	363	153	5	2	360	10	1062	4.04e-125	365
sp|Q8R418|DICER_MOUSE	lcl|NC_086375.1_cds_XP_063429869.1_14888	39.625	1441	757	30	33	1391	49	4278	0.0	939
sp|Q8R4D1|SL9A8_MOUSE	lcl|NW_026963290.1_cds_XP_063416588.1_50405	59.341	546	214	5	33	574	232	1857	0.0	530
sp|Q8R500|MFN2_RAT	lcl|NC_086384.1_cds_XP_063409508.1_45134	51.300	731	341	6	26	754	106	2259	0.0	696
sp|Q8R534|ADM1B_MOUSE	lcl|NC_086376.1_cds_XP_063433618.1_18361	30.592	608	386	15	98	678	328	2124	1.08e-71	256
sp|Q8R5M8|CADM1_MOUSE	lcl|NC_086373.1_cds_XP_063420658.1_5660	30.667	225	127	8	121	335	8872	9489	5.74e-18	88.6
sp|Q8SWR8|ATX2_DROME	lcl|NC_086380.1_cds_XP_063448561.1_30914	38.667	225	126	4	52	265	100	771	3.13e-29	127
sp|Q8SXY6|TMEDA_DROME	lcl|NC_086375.1_cds_XP_063429572.1_14564	62.963	189	70	0	18	206	52	618	4.87e-85	251
sp|Q8T0Q4|CHM4_DROME	lcl|NW_026963290.1_cds_XP_063416869.1_50546	73.203	153	39	1	2	152	7	465	1.06e-43	147
sp|Q8T0S6|HIPPO_DROME	lcl|NC_086383.1_cds_XP_063407990.1_42764	77.431	288	65	0	36	323	49	912	1.36e-167	485
sp|Q8T4F7|ENA_DROME	lcl|NC_086375.1_cds_XP_063427738.1_12382	65.517	116	38	1	294	407	31	378	2.77e-43	165
sp|Q8T6B9|PUF68_DROME	lcl|NC_086376.1_cds_XP_063434727.1_19677	64.074	270	93	2	52	320	151	951	6.96e-102	322
sp|Q8TAF3|WDR48_HUMAN	lcl|NW_026963363.1_cds_XP_063419357.1_52995	68.722	681	188	10	1	673	10	2001	0.0	874
sp|Q8TBY0|RBM46_HUMAN	lcl|NC_086381.1_cds_XP_063401669.1_35658	47.389	517	223	9	17	500	40	1542	5.63e-152	447
sp|Q8TBY8|PMFBP_HUMAN	lcl|NC_086378.1_cds_XP_063440001.1_24396	30.939	181	102	2	776	933	5725	6267	1.22e-13	77.0
sp|Q8TBZ2|MYBPP_HUMAN	lcl|NC_086373.1_cds_XP_063409794.1_4905	38.917	591	314	14	92	652	289	2010	2.74e-112	369
sp|Q8TC36|SUN5_HUMAN	lcl|NC_086379.1_cds_XP_063445017.1_29159	33.178	214	129	5	166	369	2041	2670	1.03e-31	128
sp|Q8TC44|POC1B_HUMAN	lcl|NC_086373.1_cds_XP_063436530.1_1033	51.261	476	215	5	1	470	1	1395	1.76e-171	491
sp|Q8TC57|M1AP_HUMAN	lcl|NC_086381.1_cds_XP_063401577.1_35544	30.983	468	283	7	9	452	19	1374	3.70e-70	234
sp|Q8TC59|PIWL2_HUMAN	lcl|NC_086379.1_cds_XP_063446364.1_30685	46.974	760	395	6	218	973	556	2823	0.0	733
sp|Q8TC94|ACTL9_HUMAN	lcl|NC_086373.1_cds_XP_063431105.1_331	41.779	371	211	4	50	416	19	1128	7.29e-107	321
sp|Q8TDB8|GTR14_HUMAN	lcl|NC_086377.1_cds_XP_063438078.1_22556	45.510	490	251	3	30	517	79	1506	6.31e-121	365
sp|Q8TDI0|CHD5_HUMAN	lcl|NC_086384.1_cds_XP_063408574.1_44671	65.724	1202	347	11	334	1529	967	4395	0.0	1493
sp|Q8TE57|ATS16_HUMAN	lcl|NC_086378.1_cds_XP_063442641.1_25914	42.481	1177	611	17	61	1219	100	3486	0.0	944
sp|Q8TEB9|RHBL4_HUMAN	lcl|NC_086375.1_cds_XP_063427593.1_15553	48.585	212	94	3	17	217	58	681	2.98e-59	201
sp|Q8TEY5|CR3L4_HUMAN	lcl|NC_086376.1_cds_XP_063431898.1_16300	43.243	185	101	3	114	298	619	1161	4.27e-27	114
sp|Q8TEZ7|PAQR8_HUMAN	lcl|NC_086373.1_cds_XP_063412880.1_5304	35.507	276	161	5	36	303	37	837	6.06e-54	181
sp|Q8UVX0|PIWL1_DANRE	lcl|NC_086380.1_cds_XP_063396212.1_32302	54.058	764	342	8	102	858	337	2622	0.0	857
sp|Q8VC56|RNF8_MOUSE	lcl|NC_086375.1_cds_XP_063427266.1_13025	41.667	168	86	3	331	486	187	690	1.80e-30	122
sp|Q8VCC1|PGDH_MOUSE	lcl|NC_086378.1_cds_XP_063441202.1_26260	39.442	251	142	3	6	253	13	744	1.35e-62	198
sp|Q8VCT9|TESK2_MOUSE	lcl|NC_086373.1_cds_XP_063401747.1_3738	50.000	442	184	10	37	467	157	1404	1.02e-127	390
sp|Q8VD46|ASZ1_MOUSE	lcl|NC_086373.1_cds_XP_063401960.1_3784	28.153	444	287	10	31	459	229	1509	1.50e-47	172
sp|Q8VDD8|WASH1_MOUSE	lcl|NC_086373.1_cds_XP_063440648.1_1653	53.077	260	115	5	10	264	10	783	5.17e-74	241
sp|Q8VHK9|DHX36_MOUSE	lcl|NC_086375.1_cds_XP_063428538.1_13399	42.437	952	453	24	96	983	1411	4173	0.0	674
sp|Q8VI95|OAS1D_MOUSE	lcl|NC_086381.1_cds_XP_063398997.1_33998	24.332	337	207	14	5	333	295	1185	9.80e-17	82.0
sp|Q8VIF2|PRS42_MOUSE	lcl|NC_086377.1_cds_XP_063438429.1_20597	37.549	253	141	8	78	324	250	975	6.02e-45	157
sp|Q8VIG3|RSPH1_MOUSE	lcl|NC_086378.1_cds_XP_063440112.1_24715	63.000	200	73	1	24	222	70	669	1.48e-80	247
sp|Q8VIH1|NOBOX_MOUSE	lcl|NC_086379.1_cds_XP_063444633.1_28609	41.818	110	54	2	122	231	313	612	7.62e-17	84.0
sp|Q8W1W6|MYB33_ARATH	lcl|NC_086381.1_cds_XP_063400744.1_34409	31.855	248	148	6	23	264	271	969	8.79e-28	118
sp|Q8WUE5|CT55_HUMAN	lcl|NC_086373.1_cds_XP_063448239.1_2769	28.774	212	134	4	41	240	172	792	1.84e-12	68.2
sp|Q8WUU4|ZN296_HUMAN	lcl|NC_086375.1_cds_XP_063426456.1_11498	60.759	79	30	1	388	466	2176	2409	8.11e-24	106
sp|Q8WWH4|ASZ1_HUMAN	lcl|NC_086373.1_cds_XP_063401960.1_3784	27.051	451	295	11	31	465	229	1527	2.13e-44	164
sp|Q8WWL2|SPIR2_HUMAN	lcl|NC_086378.1_cds_XP_063439689.1_24002	46.565	262	122	4	93	353	340	1074	2.87e-51	194
sp|Q8WWU5|TCP11_HUMAN	lcl|NC_086382.1_cds_XP_063404958.1_39823	32.462	459	285	6	39	490	184	1506	3.86e-60	207
sp|Q8WXD0|RXFP2_HUMAN	lcl|NC_086376.1_cds_XP_063432568.1_17112	29.835	667	434	12	44	698	1210	3144	2.42e-71	254
sp|Q8WY41|NANO1_HUMAN	lcl|NC_086376.1_cds_XP_063431113.1_16865	70.175	57	17	0	214	270	316	486	8.65e-26	101
sp|Q8WYA0|IFT81_HUMAN	lcl|NC_086375.1_cds_XP_063429748.1_14760	55.328	685	295	3	1	676	1	2049	0.0	734
sp|Q8WYJ6|SEPT1_HUMAN	lcl|NC_086378.1_cds_XP_063439366.1_23529	48.256	344	161	6	10	353	208	1188	3.99e-107	324
sp|Q8WYR4|RSPH1_HUMAN	lcl|NC_086378.1_cds_XP_063440112.1_24715	61.290	186	70	1	38	221	112	669	4.84e-74	231
sp|Q90674|LSHR_CHICK	lcl|NC_086375.1_cds_XP_063427374.1_13914	38.150	692	368	13	51	690	181	2232	1.16e-140	439
sp|Q90WW1|NANO3_DANRE	lcl|NC_086375.1_cds_XP_063426609.1_11745	62.500	56	21	0	89	144	433	600	4.03e-20	84.0
sp|Q90Z37|CADH1_DANRE	lcl|NC_086373.1_cds_XP_063438311.1_1251	30.528	511	296	21	174	659	910	2340	6.63e-41	165
sp|Q90ZK6|ACVR1_CHICK	lcl|NC_086385.1_cds_XP_063412471.1_45638	54.286	490	212	5	26	503	112	1581	1.83e-171	495
sp|Q91372|DDX4_XENLA	lcl|NC_086373.1_cds_XP_063396898.1_3034	58.907	421	172	1	241	661	799	2058	6.26e-179	529
sp|Q91V33|KHDR1_RAT	lcl|NC_086373.1_cds_XP_063441598.1_1755	44.022	184	99	3	98	280	49	591	9.86e-45	160
sp|Q91V51|TTLL1_MOUSE	lcl|NC_086381.1_cds_XP_063398200.1_36254	68.646	421	128	1	3	423	19	1269	0.0	617
sp|Q91W40|KLC3_MOUSE	lcl|NC_086375.1_cds_XP_063426556.1_11638	62.374	396	137	3	21	404	94	1281	1.11e-110	343
sp|Q91WD7|KI18A_MOUSE	lcl|NC_086381.1_cds_XP_063398632.1_36968	45.312	640	319	11	12	639	94	1956	9.65e-153	482
sp|Q91WF0|TAZ_MOUSE	lcl|NC_086373.1_cds_XP_063431825.1_429	51.012	247	121	0	9	255	76	816	1.15e-91	273
sp|Q91WM1|STRBP_MOUSE	lcl|NC_086376.1_cds_XP_063433649.1_18391	51.399	393	163	7	5	379	1675	2823	1.93e-117	374
sp|Q91XU1|QKI_RAT	lcl|NC_086382.1_cds_XP_063402832.1_37815	66.667	201	61	2	6	206	10	594	1.75e-89	273
sp|Q91XW8|FKBP6_MOUSE	lcl|NC_086380.1_cds_XP_063448772.1_31185	35.082	305	196	2	20	322	208	1122	1.29e-50	175
sp|Q91Y44|BRDT_MOUSE	lcl|NC_086374.1_cds_XP_063423748.1_9093	45.320	406	173	5	22	379	193	1407	1.11e-107	362
sp|Q91Y81|SEPT2_RAT	lcl|NC_086378.1_cds_XP_063439366.1_23529	58.466	313	122	5	13	321	196	1122	4.37e-127	374
sp|Q91YA8|CLOCK_SPAJD	lcl|NC_086386.1_cds_XP_063413330.1_49599	53.968	378	158	7	14	390	55	1143	8.37e-135	416
sp|Q91YA9|BMAL1_NANGA	lcl|NC_086381.1_cds_XP_063400502.1_34110	54.878	492	188	9	36	509	25	1452	2.96e-180	523
sp|Q91YB0|CLOCK_NANGA	lcl|NC_086386.1_cds_XP_063413329.1_49600	54.762	378	155	7	14	390	55	1143	5.15e-137	422
sp|Q91YB2|CLOCK_SPACA	lcl|NC_086386.1_cds_XP_063413330.1_49599	54.762	378	155	7	14	390	55	1143	3.75e-137	422
sp|Q91YT7|YTHD2_MOUSE	lcl|NC_086383.1_cds_XP_063406885.1_41059	75.956	183	44	0	385	567	922	1470	8.89e-99	310
sp|Q91ZZ5|RXFP2_MOUSE	lcl|NC_086376.1_cds_XP_063432568.1_17112	31.420	697	425	14	26	681	1090	3144	2.41e-77	270
sp|Q921E6|EED_MOUSE	lcl|NC_086382.1_cds_XP_063404074.1_39418	57.500	440	172	5	2	441	10	1284	0.0	528
sp|Q922X9|ANM7_MOUSE	lcl|NC_086378.1_cds_XP_063441056.1_26067	41.108	686	393	6	1	680	67	2109	0.0	552
sp|Q923E4|SIR1_MOUSE	lcl|NC_086379.1_cds_XP_063445298.1_29493	66.959	342	108	2	150	486	142	1167	6.08e-162	489
sp|Q923S6|NEUL1_MOUSE	lcl|NC_086376.1_cds_XP_063435165.1_20182	31.566	415	254	7	39	447	7	1179	6.59e-58	204
