qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|Q63449|PRGR_RAT	lcl|NW_026262690.1_cds_XP_052106672.1_31267	29.167	312	197	5	554	861	136	1011	1.28e-41	159
sp|Q63520|SYCP3_RAT	lcl|NW_026262712.1_cds_XP_052066756.1_36583	57.459	181	77	0	77	257	145	687	3.94e-58	186
sp|Q63572|TESK1_RAT	lcl|NW_026262581.1_cds_XP_052095444.1_3901	59.786	281	108	4	34	313	169	999	1.23e-104	332
sp|Q63679|KDM3A_RAT	lcl|NW_026262679.1_cds_XP_052098110.1_22634	39.907	1075	552	24	182	1202	4531	7635	0.0	700
sp|Q63686|CDK16_RAT	lcl|NW_026262581.1_cds_XP_052059604.1_660	70.726	427	114	5	64	486	112	1371	0.0	561
sp|Q63690|BAX_RAT	lcl|NW_026262712.1_cds_XP_052067376.1_39172	38.764	178	97	5	15	183	28	552	7.74e-33	117
sp|Q63803|GNAS1_RAT	lcl|NW_026262701.1_cds_XP_052062589.1_33959	71.654	381	93	1	764	1144	43	1140	0.0	597
sp|Q63850|NUP62_MOUSE	lcl|NW_026262581.1_cds_XP_052092284.1_3555	60.309	194	77	0	332	525	940	1521	1.15e-72	241
sp|Q63934|PO4F2_MOUSE	lcl|NW_026262745.1_cds_XP_052077786.1_47839	69.196	224	56	5	194	409	286	942	2.74e-93	284
sp|Q64060|DDX4_RAT	lcl|NW_026262581.1_cds_XP_052069001.1_2699	58.784	444	180	2	243	686	748	2070	0.0	543
sp|Q64249|NR6A1_MOUSE	lcl|NW_026262668.1_cds_XP_052092006.1_19315	52.336	107	47	1	49	155	787	1095	3.11e-31	129
sp|Q64368|DAZL_MOUSE	lcl|NW_026262668.1_cds_XP_052095786.1_20186	50.000	86	40	1	35	117	79	336	4.39e-23	99.0
sp|Q64373|B2CL1_MOUSE	lcl|NW_026262668.1_cds_XP_052095497.1_19895	42.675	157	80	3	81	232	97	552	4.77e-37	129
sp|Q64374|RGN_MOUSE	lcl|NW_026262581.1_cds_XP_052067003.1_2122	50.174	287	138	2	17	299	43	900	1.28e-97	290
sp|Q64541|AT1A4_RAT	lcl|NW_026262701.1_cds_XP_052062640.1_32599	69.746	985	294	4	46	1028	151	3099	0.0	1366
sp|Q64542|AT2B4_RAT	lcl|NW_026262581.1_cds_XP_052087235.1_2560	61.728	1134	385	10	19	1118	46	3402	0.0	1315
sp|Q64612|PTPRV_RAT	lcl|NW_026262637.1_cds_XP_052088191.1_13415	37.845	399	230	6	1017	1407	4009	5175	1.55e-69	261
sp|Q64654|CP51A_RAT	lcl|NW_026262734.1_cds_XP_052073594.1_45293	27.039	233	166	2	254	483	760	1455	6.18e-23	103
sp|Q64729|TGFR1_MOUSE	lcl|NW_026262582.1_cds_XP_052079115.1_5322	58.871	496	179	9	27	503	61	1530	0.0	565
sp|Q66JT0|WEE2_MOUSE	lcl|NW_026262626.1_cds_XP_052086961.1_12313	40.748	508	269	12	53	549	259	1719	7.38e-103	322
sp|Q68G30|KLC3_RAT	lcl|NW_026262690.1_cds_XP_052106481.1_31092	63.131	396	134	4	21	404	94	1281	3.05e-124	379
sp|Q68SB1|STAU2_RAT	lcl|NW_026262670.1_cds_XP_052096655.1_21157	53.827	392	163	7	1	375	424	1596	7.99e-116	361
sp|Q69Z28|ATS16_MOUSE	lcl|NW_026262701.1_cds_XP_052060781.1_32902	42.056	1177	618	19	57	1217	100	3486	0.0	895
sp|Q6AXR4|HEXB_RAT	lcl|NW_026262679.1_cds_XP_052100811.1_24122	51.277	509	230	8	33	535	100	1590	0.0	529
sp|Q6AY56|TBA8_RAT	lcl|NW_026262668.1_cds_XP_052092813.1_15911	91.800	439	36	0	1	439	1	1317	0.0	829
sp|Q6AYK9|CDYL_RAT	lcl|NW_026262701.1_cds_XP_052060557.1_35950	47.191	267	140	1	316	582	1963	2760	5.28e-78	266
sp|Q6AYL6|MIEAP_RAT	lcl|NW_026262745.1_cds_XP_052078493.1_48095	50.769	195	96	0	316	510	745	1329	8.06e-61	210
sp|Q6AYX5|ODFP2_RAT	lcl|NW_026262668.1_cds_XP_052092016.1_19330	41.317	835	449	7	6	818	25	2472	0.0	562
sp|Q6AZ28|PIAS2_RAT	lcl|NW_026262679.1_cds_XP_052099200.1_22338	51.458	480	171	6	1	473	1	1275	7.92e-158	466
sp|Q6DFA8|GLD2B_XENLA	lcl|NW_026262679.1_cds_XP_052100894.1_24193	39.275	331	180	7	179	497	547	1512	2.77e-68	229
sp|Q6EMB2|TTLL5_HUMAN	lcl|NW_026262690.1_cds_XP_052057770.1_29017	57.510	506	188	4	30	517	115	1605	0.0	649
sp|Q6GVM6|DDX3Y_PANTR	lcl|NW_026262690.1_cds_XP_052104849.1_28293	73.620	489	124	4	116	602	685	2142	0.0	739
sp|Q6GWX0|DDX4_PIG	lcl|NW_026262581.1_cds_XP_052069001.1_2699	59.819	443	174	3	256	697	748	2067	0.0	547
sp|Q6GX84|FIGL1_RAT	lcl|NW_026262723.1_cds_XP_052069707.1_42488	50.000	668	265	15	27	674	79	1935	0.0	579
sp|Q6IBW4|CNDH2_HUMAN	lcl|NW_026262712.1_cds_XP_052066172.1_37921	47.291	203	103	2	3	205	31	627	6.42e-54	196
sp|Q6IR42|ZCPW1_MOUSE	lcl|NW_026262593.1_cds_XP_052082382.1_8376	35.204	196	92	3	247	422	1633	2175	1.18e-34	142
sp|Q6IV82|TAZ_PONPY	lcl|NW_026262667.1_cds_XP_052090590.1_15484	50.607	247	122	0	9	255	76	816	6.83e-92	273
sp|Q6IV83|TAZ_GORGO	lcl|NW_026262667.1_cds_XP_052090590.1_15484	50.607	247	122	0	9	255	76	816	5.92e-92	273
sp|Q6IV84|TAZ_PANTR	lcl|NW_026262667.1_cds_XP_052090590.1_15484	50.607	247	122	0	9	255	76	816	1.08e-91	273
sp|Q6J5K9|ARMI_DROME	lcl|NW_026262581.1_cds_XP_052086640.1_2427	37.176	694	378	12	479	1160	1378	3321	1.09e-147	475
sp|Q6JEL2|KLH10_HUMAN	lcl|NW_026262668.1_cds_XP_052095664.1_20069	54.513	565	257	0	17	581	22	1716	0.0	692
sp|Q6MG11|ATAT_RAT	lcl|NW_026262668.1_cds_XP_052092216.1_19726	48.421	190	95	2	1	190	1	561	1.78e-57	194
sp|Q6MG49|BAG6_RAT	lcl|NW_026262668.1_cds_XP_052094086.1_17365	30.653	398	246	9	773	1142	2878	4065	5.62e-33	140
sp|Q6NN55|MBOA6_DROME	lcl|NW_026262648.1_cds_XP_052089359.1_14449	37.389	452	280	2	13	464	19	1365	1.86e-108	339
sp|Q6NRG0|RNF8B_XENLA	lcl|NW_026262690.1_cds_XP_052058184.1_29786	28.913	460	285	11	11	454	115	1416	5.65e-41	157
sp|Q6NUT2|D19L2_HUMAN	lcl|NW_026262668.1_cds_XP_052093722.1_16942	47.489	657	334	3	109	757	160	2121	0.0	641
sp|Q6NX65|PDC10_RAT	lcl|NW_026262690.1_cds_XP_052106431.1_31021	47.549	204	94	5	17	207	13	624	2.23e-49	160
sp|Q6P0Q8|MAST2_HUMAN	lcl|NW_026262581.1_cds_XP_052092095.1_3539	58.468	744	276	14	133	859	1288	3471	0.0	809
sp|Q6P1E1|ZMIZ1_MOUSE	lcl|NW_026262723.1_cds_XP_052069194.1_41210	80.333	300	51	3	567	865	1111	1989	1.87e-162	504
sp|Q6P1G2|KDM2B_MOUSE	lcl|NW_026262734.1_cds_XP_052073051.1_46351	58.960	346	138	3	1	346	1	1026	4.61e-132	440
sp|Q6P2A1|PRDM9_DANRE	lcl|NW_026262582.1_cds_XP_052080008.1_6168	28.700	777	452	20	26	800	601	2631	2.46e-79	275
sp|Q6P597|KLC3_HUMAN	lcl|NW_026262690.1_cds_XP_052106521.1_31122	62.469	397	137	3	18	402	85	1275	2.33e-117	356
sp|Q6P5D8|SMHD1_MOUSE	lcl|NW_026262615.1_cds_XP_052085601.1_11072	46.932	1988	1010	24	28	1989	64	5970	0.0	1788
sp|Q6P6C2|ALKB5_HUMAN	lcl|NW_026262723.1_cds_XP_052069785.1_42396	61.923	260	90	1	50	300	43	822	8.15e-116	342
sp|Q6P6R2|DLDH_RAT	lcl|NW_026262581.1_cds_XP_052062343.1_1453	75.052	477	117	2	33	509	88	1512	0.0	747
sp|Q6P902|TXND2_MOUSE	lcl|NW_026262581.1_cds_XP_052087696.1_2765	42.857	105	60	0	411	515	1	315	9.20e-23	94.4
sp|Q6P926|SPA24_MOUSE	lcl|NW_026262679.1_cds_XP_052100310.1_23595	33.333	171	113	1	20	189	136	648	8.52e-16	74.3
sp|Q6P9F0|CCD62_HUMAN	lcl|NW_026262734.1_cds_XP_052074406.1_45532	35.831	307	194	1	16	322	781	1692	1.29e-37	151
sp|Q6P9G9|ZN449_HUMAN	lcl|NW_026262604.1_cds_XP_052083908.1_9512	47.761	201	105	0	313	513	583	1185	1.56e-59	204
sp|Q6PA26|BAG6B_XENLA	lcl|NW_026262668.1_cds_XP_052094085.1_17364	29.185	466	287	10	680	1115	2761	4119	9.94e-44	175
sp|Q6PAC3|DCA13_MOUSE	lcl|NW_026262615.1_cds_XP_052086077.1_11554	67.865	445	142	1	1	445	1	1332	0.0	663
sp|Q6PAV2|HERC4_MOUSE	lcl|NW_026262723.1_cds_XP_052071294.1_40905	48.550	1069	519	13	2	1057	13	3165	0.0	972
sp|Q6PCM1|KDM3A_MOUSE	lcl|NW_026262679.1_cds_XP_052098110.1_22634	44.367	861	410	18	505	1314	5095	7623	0.0	690
sp|Q6PDK2|KMT2D_MOUSE	lcl|NW_026262723.1_cds_XP_052067905.1_39965	56.661	563	238	3	5032	5588	5398	7086	0.0	676
sp|Q6PE87|CF206_MOUSE	lcl|NW_026262679.1_cds_XP_052098529.1_24738	61.798	623	236	2	1	622	1	1866	0.0	801
sp|Q6PEC3|YIF1B_RAT	lcl|NW_026262690.1_cds_XP_052106191.1_30441	42.739	241	84	2	70	258	97	813	3.00e-65	205
sp|Q6PIW4|FIGL1_HUMAN	lcl|NW_026262723.1_cds_XP_052069707.1_42488	50.000	682	273	17	11	671	31	1935	0.0	591
sp|Q6PQZ2|CFTR_PIG	lcl|NW_026262690.1_cds_XP_052058308.1_29984	35.015	654	379	5	4	644	31	1893	6.58e-120	412
sp|Q6Q137|SEPT7_BOVIN	lcl|NW_026262701.1_cds_XP_052062184.1_35243	71.290	411	114	2	25	434	511	1734	0.0	565
sp|Q6Q477|AT2B4_MOUSE	lcl|NW_026262581.1_cds_XP_052087235.1_2560	61.884	1136	389	9	15	1119	34	3402	0.0	1321
sp|Q6Q759|SPG17_HUMAN	lcl|NW_026262637.1_cds_XP_052088957.1_14163	33.389	1201	699	23	2	1147	10	3474	9.00e-139	485
sp|Q6QMG1|TSHR_ICTPU	lcl|NW_026262690.1_cds_XP_052103479.1_29039	38.367	649	329	15	113	728	112	1944	1.44e-125	398
sp|Q6R0H7|GNAS1_MOUSE	lcl|NW_026262701.1_cds_XP_052062589.1_33959	71.916	381	92	1	753	1133	43	1140	0.0	592
sp|Q6RT24|CENPE_MOUSE	lcl|NW_026262667.1_cds_XP_052090313.1_15318	45.708	431	218	7	6	431	7	1266	2.01e-110	397
sp|Q6SA08|TSSK4_HUMAN	lcl|NW_026262701.1_cds_XP_052062338.1_34772	50.357	280	127	2	19	298	151	954	5.32e-97	291
sp|Q6SEG5|UCHL1_PIG	lcl|NW_026262659.1_cds_XP_052089763.1_14823	48.322	149	74	1	76	221	88	534	2.22e-41	140
sp|Q6UJY2|SL9C1_MOUSE	lcl|NW_026262712.1_cds_XP_052064398.1_37727	26.577	888	614	17	248	1106	4	2640	4.56e-91	319
sp|Q6UVJ0|SAS6_HUMAN	lcl|NW_026262581.1_cds_XP_052097522.1_4171	42.563	679	347	11	1	653	1	1986	1.10e-146	442
sp|Q6UW60|PCSK4_HUMAN	lcl|NW_026262679.1_cds_XP_052098136.1_22724	48.593	675	308	7	34	683	70	2052	0.0	625
sp|Q6V3W6|DRC7_MOUSE	lcl|NW_026262690.1_cds_XP_052106973.1_31686	46.875	800	420	3	77	871	202	2601	0.0	618
sp|Q6VVW5|ANPRB_MOUSE	lcl|NW_026262604.1_cds_XP_052084284.1_9925	47.031	1061	504	20	25	1043	70	3204	0.0	913
sp|Q6VY05|DND1_MOUSE	lcl|NW_026262712.1_cds_XP_052065062.1_38021	35.169	236	147	4	17	250	49	744	4.26e-34	133
sp|Q6WKZ8|UBR2_MOUSE	lcl|NW_026262690.1_cds_XP_052058086.1_29463	46.145	1738	854	33	60	1755	160	5253	0.0	1427
sp|Q6YKA8|DRK_DROSI	lcl|NW_026262723.1_cds_XP_052071129.1_42468	57.277	213	83	2	1	206	721	1356	2.42e-89	271
sp|Q6YZ49|RFA1A_ORYSJ	lcl|NW_026262734.1_cds_XP_052075679.1_46062	34.488	664	384	19	6	654	13	1896	1.94e-107	339
sp|Q6ZMY3|SPOC1_HUMAN	lcl|NW_026262615.1_cds_XP_052085446.1_10926	27.919	394	212	11	608	934	4813	5979	5.96e-29	127
sp|Q6ZPE2|MTMR5_MOUSE	lcl|NW_026262712.1_cds_XP_052066684.1_38938	46.468	1812	800	40	1	1689	1	5295	0.0	1442
sp|Q6ZQN7|SO4C1_HUMAN	lcl|NW_026262582.1_cds_XP_052079828.1_6052	37.556	671	359	12	88	700	265	2271	1.02e-120	380
sp|Q6ZTR5|CFA47_HUMAN	lcl|NW_026262637.1_cds_XP_052088620.1_13860	34.410	3281	1966	47	35	3185	7	9681	0.0	1843
sp|Q6ZTW0|TPGS1_HUMAN	lcl|NW_026262582.1_cds_XP_052079655.1_5842	33.591	259	149	5	33	289	46	759	1.00e-38	137
sp|Q6ZU15|SEP14_HUMAN	lcl|NW_026262745.1_cds_XP_052078363.1_47556	62.640	356	129	1	24	379	196	1251	2.48e-158	456
sp|Q6ZU64|CFA65_HUMAN	lcl|NW_026262582.1_cds_XP_052080289.1_6690	37.946	1655	970	18	133	1749	79	4986	0.0	1156
sp|Q6ZU80|CE128_HUMAN	lcl|NW_026262690.1_cds_XP_052107007.1_31715	28.761	904	590	14	37	930	1	2580	5.14e-71	258
sp|Q6ZWR6|SYNE1_MOUSE	lcl|NW_026262690.1_cds_XP_052106348.1_30687	30.740	2404	1537	34	5885	8220	23665	30696	0.0	1014
sp|Q70FJ1|AKAP9_MOUSE	lcl|NW_026262668.1_cds_XP_052094809.1_18778	31.726	394	174	13	3478	3786	11710	12861	3.64e-31	137
sp|Q715S9|TXND3_RAT	lcl|NW_026262582.1_cds_XP_052080005.1_6202	32.956	619	360	9	2	585	7	1803	2.37e-99	320
sp|Q715T0|TXND3_MOUSE	lcl|NW_026262582.1_cds_XP_052079965.1_6218	35.691	608	339	12	1	579	1	1755	6.09e-103	333
sp|Q71MB6|SO4C1_RAT	lcl|NW_026262582.1_cds_XP_052079828.1_6052	36.662	671	363	11	85	698	268	2265	4.46e-121	381
sp|Q76HL1|PRS43_MOUSE	lcl|NW_026262669.1_cds_XP_052096635.1_20943	33.068	251	153	7	117	362	199	921	6.78e-38	140
sp|Q76I76|SSH2_HUMAN	lcl|NW_026262734.1_cds_XP_052072454.1_43749	50.664	452	218	3	1	452	1	1341	8.70e-131	440
sp|Q76I89|NDC80_CHICK	lcl|NW_026262666.1_cds_XP_052089863.1_14871	34.722	504	295	13	19	515	85	1515	7.96e-78	260
sp|Q76II0|KIT_CALJA	lcl|NW_026262659.1_cds_XP_052089648.1_14706	36.553	528	266	12	428	935	2119	3555	6.52e-87	306
sp|Q76MZ3|2AAA_MOUSE	lcl|NW_026262701.1_cds_XP_052060003.1_35497	82.542	590	102	1	1	589	1	1770	0.0	1002
sp|Q78DX7|ROS1_MOUSE	lcl|NW_026262666.1_cds_XP_052089992.1_15056	31.200	2125	1303	60	174	2211	7	6165	0.0	877
sp|Q78EH2|PCSK4_RAT	lcl|NW_026262679.1_cds_XP_052098134.1_22725	55.993	534	224	5	31	557	70	1659	0.0	550
sp|Q78Y63|PDCL2_MOUSE	lcl|NW_026262681.1_cds_XP_052102975.1_26595	43.723	231	126	1	1	227	1	693	2.44e-51	168
sp|Q7JII7|CFTR_MACFU	lcl|NW_026262723.1_cds_XP_052070017.1_40304	26.165	1502	932	29	10	1438	559	4752	4.19e-137	462
sp|Q7JII8|CFTR_MACFA	lcl|NW_026262723.1_cds_XP_052070017.1_40304	26.165	1502	932	29	10	1438	559	4752	4.19e-137	462
sp|Q7JQF1|OAMB_DROME	lcl|NW_026262679.1_cds_XP_052098884.1_25065	36.825	315	173	8	276	589	565	1434	1.67e-43	164
sp|Q7JVI3|EIF3M_DROME	lcl|NW_026262712.1_cds_XP_052065086.1_38698	42.746	386	213	4	3	385	4	1146	1.78e-100	304
sp|Q7JW27|WASH1_DROME	lcl|NW_026262581.1_cds_XP_052085305.1_2215	33.704	270	159	8	19	285	49	807	5.88e-27	114
sp|Q7JXF5|NUP62_DROME	lcl|NW_026262581.1_cds_XP_052092284.1_3555	50.246	203	95	1	191	387	883	1491	3.25e-62	209
sp|Q7JXV9|VPS25_DROME	lcl|NW_026262582.1_cds_XP_052079879.1_6090	39.884	173	102	2	4	174	1	519	1.24e-46	151
sp|Q7K1V5|JAGN_DROME	lcl|NW_026262626.1_cds_XP_052087797.1_12890	27.273	198	136	3	1	197	1	573	2.65e-21	87.8
sp|Q7K2D2|DCTN2_DROME	lcl|NW_026262668.1_cds_XP_052095711.1_20117	34.653	404	231	10	1	376	1	1197	1.89e-56	191
sp|Q7K2X8|SEH1_DROME	lcl|NW_026262701.1_cds_XP_052061175.1_34413	56.173	324	133	5	1	318	1	963	2.02e-129	376
sp|Q7K4V4|AKTP1_DROME	lcl|NW_026262701.1_cds_XP_052061172.1_34342	35.426	223	132	3	22	244	178	810	1.47e-41	144
sp|Q7KHG2|JING_DROME	lcl|NW_026262626.1_cds_XP_052087428.1_13042	39.130	207	108	6	1148	1345	571	1164	8.01e-38	149
sp|Q7KN62|TERA_DROME	lcl|NW_026262581.1_cds_XP_052102167.1_5000	83.021	801	136	0	1	801	1	2403	0.0	1285
sp|Q7KNS3|LIS1_DROME	lcl|NW_026262734.1_cds_XP_052075618.1_46076	70.631	412	118	1	3	411	1	1236	0.0	601
sp|Q7KPA5|SPO11_DROME	lcl|NW_026262581.1_cds_XP_052066832.1_2117	33.673	294	183	5	43	326	136	1011	2.58e-47	164
sp|Q7KRY6|NHK1_DROME	lcl|NW_026262690.1_cds_XP_052105941.1_30199	35.948	459	242	10	27	476	58	1305	1.15e-78	258
sp|Q7KRY7|SCRIB_DROME	lcl|NW_026262615.1_cds_XP_052085880.1_11348	57.895	494	196	2	1	482	1	1482	7.64e-166	555
sp|Q7KTH8|CSN8_DROME	lcl|NW_026262582.1_cds_XP_052080484.1_6973	27.673	159	114	1	25	182	100	576	2.90e-11	60.8
sp|Q7KTX7|PRKN_DROME	lcl|NW_026262626.1_cds_XP_052087735.1_12868	41.447	456	222	8	29	482	7	1245	1.77e-119	357
sp|Q7KU24|CHD1_DROME	lcl|NW_026262679.1_cds_XP_052098220.1_24263	56.169	1086	443	12	320	1391	826	4026	0.0	1144
sp|Q7M6U3|TEX14_MOUSE	lcl|NW_026262723.1_cds_XP_052069670.1_42361	32.400	500	299	12	21	504	43	1473	1.43e-67	251
sp|Q7M6Y6|MRO2B_MOUSE	lcl|NW_026262701.1_cds_XP_052059791.1_35212	25.856	1578	1055	37	62	1560	334	4959	6.63e-104	368
sp|Q7M753|PANK2_MOUSE	lcl|NW_026262679.1_cds_XP_052100848.1_24142	64.384	365	123	3	94	455	103	1185	2.15e-144	419
sp|Q7PLK0|AGO3_DROME	lcl|NW_026262723.1_cds_XP_052069906.1_42630	44.737	760	402	8	122	867	532	2799	0.0	686
sp|Q7T019|DZIP1_DANRE	lcl|NW_026262690.1_cds_XP_052057865.1_29240	30.789	380	206	10	65	410	100	1170	3.89e-39	158
sp|Q7T1H5|DND1_DANRE	lcl|NW_026262712.1_cds_XP_052065062.1_38021	35.751	193	121	2	28	218	76	651	4.17e-29	120
sp|Q7T394|LIS1A_DANRE	lcl|NW_026262734.1_cds_XP_052075618.1_46076	74.155	414	101	3	1	410	1	1236	0.0	655
sp|Q7TMA5|APOB_RAT	lcl|NW_026262581.1_cds_XP_052061384.1_1344	23.825	915	608	27	39	924	139	2703	2.01e-50	201
sp|Q7YQM4|ATRX_PANTR	lcl|NW_026262659.1_cds_XP_052089588.1_14666	61.818	385	140	5	1525	1906	3334	4476	1.18e-152	526
sp|Q7YRJ7|SOX9_CANLF	lcl|NW_026262723.1_cds_XP_052068536.1_42250	52.874	261	94	7	59	309	94	819	9.74e-66	219
sp|Q7Z333|SETX_HUMAN	lcl|NW_026262626.1_cds_XP_052087239.1_12589	29.881	840	494	32	1664	2455	5497	7875	1.90e-76	286
sp|Q7Z3Z4|PIWL4_HUMAN	lcl|NW_026262734.1_cds_XP_052074955.1_44871	44.294	885	451	13	1	852	1	2628	0.0	743
sp|Q7Z4T8|GLTL5_HUMAN	lcl|NW_026262668.1_cds_XP_052096242.1_20625	49.267	341	164	2	100	435	331	1341	6.24e-115	350
sp|Q7Z4T9|CFA91_HUMAN	lcl|NW_026262701.1_cds_XP_052061447.1_32484	57.665	711	289	4	35	738	49	2166	0.0	723
sp|Q7Z7G8|VP13B_HUMAN	lcl|NW_026262670.1_cds_XP_052096921.1_21262	30.349	3351	1963	93	2	3259	10	9228	0.0	1291
sp|Q7ZTQ5|FXR1B_XENLA	lcl|NW_026262690.1_cds_XP_052104584.1_27935	54.830	383	168	5	1	380	1	1143	2.06e-144	436
sp|Q7ZUS1|VRK1_DANRE	lcl|NW_026262690.1_cds_XP_052105941.1_30199	48.585	424	195	6	1	418	1	1221	1.05e-126	376
sp|Q7ZV84|DAAF1_DANRE	lcl|NW_026262712.1_cds_XP_052064215.1_39086	60.837	263	103	0	49	311	205	993	6.49e-102	320
sp|Q7ZVT3|SAS6_DANRE	lcl|NW_026262581.1_cds_XP_052097522.1_4171	41.617	668	342	8	1	627	1	1983	3.15e-139	422
sp|Q7ZWE3|LARP7_DANRE	lcl|NW_026262679.1_cds_XP_052099689.1_23006	39.181	171	89	3	41	196	259	771	1.00e-26	114
sp|Q7ZX20|RNF8A_XENLA	lcl|NW_026262690.1_cds_XP_052058184.1_29786	30.416	457	287	9	11	459	115	1416	8.63e-42	159
sp|Q7ZXJ7|CXR4B_XENLA	lcl|NW_026262723.1_cds_XP_052071852.1_39878	29.329	283	180	7	72	342	280	1104	3.26e-24	103
sp|Q7ZY81|NPL1B_XENLA	lcl|NW_026262712.1_cds_XP_052064245.1_39054	62.346	324	109	3	33	344	100	1068	2.98e-100	304
sp|Q801G2|MPRAB_DANRE	lcl|NW_026262581.1_cds_XP_052100174.1_4759	34.520	281	174	6	33	309	28	852	7.18e-53	179
sp|Q802V6|ABH2A_DANRE	lcl|NW_026262674.1_cds_XP_052097560.1_21766	44.757	391	213	3	24	412	16	1185	1.48e-117	350
sp|Q803C1|RNF8_DANRE	lcl|NW_026262690.1_cds_XP_052058184.1_29786	32.057	209	111	3	260	465	862	1404	1.34e-22	102
sp|Q803D2|LIS1B_DANRE	lcl|NW_026262734.1_cds_XP_052075618.1_46076	73.671	414	103	3	1	410	1	1236	0.0	657
sp|Q80TY5|VP13B_MOUSE	lcl|NW_026262670.1_cds_XP_052096921.1_21262	30.985	4073	2364	110	2	3899	10	11412	0.0	1625
sp|Q80V62|FACD2_MOUSE	lcl|NW_026262581.1_cds_XP_052085130.1_1885	39.183	1419	823	14	1	1400	1	4194	0.0	928
sp|Q80VL1|TDRKH_MOUSE	lcl|NW_026262674.1_cds_XP_052097601.1_21787	34.529	446	241	8	55	493	151	1356	3.22e-65	221
sp|Q80W32|DRC9_MOUSE	lcl|NW_026262690.1_cds_XP_052104667.1_28001	36.842	361	207	2	56	395	40	1122	6.36e-74	237
sp|Q80WG5|LRC8A_MOUSE	lcl|NW_026262615.1_cds_XP_052085880.1_11348	32.618	233	130	3	589	798	379	1065	4.19e-24	110
sp|Q80XI3|IF4G3_MOUSE	lcl|NW_026262593.1_cds_XP_052081895.1_7876	47.505	501	219	10	599	1063	1618	3096	1.26e-122	422
sp|Q811Q9|PCY1B_MOUSE	lcl|NW_026262690.1_cds_XP_052105090.1_28647	51.429	315	119	5	17	316	22	909	1.43e-107	321
sp|Q811W2|CP26B_MOUSE	lcl|NW_026262679.1_cds_XP_052101009.1_24569	38.697	491	289	6	1	490	82	1521	1.85e-116	354
sp|Q84M92|ARP4_ARATH	lcl|NW_026262712.1_cds_XP_052066732.1_36762	40.674	445	240	6	1	441	13	1287	5.37e-118	352
sp|Q851R2|MEL1_ORYSJ	lcl|NW_026262615.1_cds_XP_052085901.1_11381	42.446	834	436	12	192	1015	139	2538	0.0	641
sp|Q86B61|TBH1_DROME	lcl|NW_026262668.1_cds_XP_052092405.1_15735	43.575	537	272	12	103	623	4	1569	1.51e-147	440
sp|Q86S05|LIG_DROME	lcl|NW_026262679.1_cds_XP_052101252.1_24879	32.797	311	140	23	1040	1304	3595	4458	1.28e-17	90.9
sp|Q86SG3|DAZ4_HUMAN	lcl|NW_026262668.1_cds_XP_052095786.1_20186	48.837	86	41	1	35	117	79	336	5.09e-20	94.0
sp|Q86U44|MTA70_HUMAN	lcl|NW_026262701.1_cds_XP_052060571.1_35960	53.231	588	218	9	2	577	10	1638	0.0	604
sp|Q86VD1|MORC1_HUMAN	lcl|NW_026262734.1_cds_XP_052075181.1_45998	46.287	579	292	6	5	566	16	1746	4.83e-164	510
sp|Q86VQ3|TXND2_HUMAN	lcl|NW_026262581.1_cds_XP_052087696.1_2765	49.000	100	51	0	450	549	4	303	1.45e-25	102
sp|Q86VQ6|TRXR3_HUMAN	lcl|NW_026262581.1_cds_XP_052079791.1_881	60.720	583	223	4	63	641	52	1794	0.0	719
sp|Q86VW1|S22AG_HUMAN	lcl|NW_026262637.1_cds_XP_052089057.1_14268	28.651	541	344	8	6	535	7	1536	4.47e-79	260
sp|Q86W24|NAL14_HUMAN	lcl|NW_026262581.1_cds_XP_052067959.1_546	26.122	245	151	4	665	882	1258	1983	4.86e-15	81.3
sp|Q86W54|SPA24_HUMAN	lcl|NW_026262679.1_cds_XP_052100310.1_23595	31.429	175	120	0	20	194	136	660	1.58e-24	97.4
sp|Q86WS5|TMPSC_HUMAN	lcl|NW_026262669.1_cds_XP_052096635.1_20943	38.174	241	134	6	76	313	199	885	1.62e-42	151
sp|Q86X24|HORM1_HUMAN	lcl|NW_026262712.1_cds_XP_052064436.1_37314	48.361	244	121	2	1	240	1	729	7.29e-81	261
sp|Q86XR8|CEP57_HUMAN	lcl|NW_026262666.1_cds_XP_052089819.1_14848	43.609	399	200	8	29	421	112	1251	1.33e-68	229
sp|Q86YF9|DZIP1_HUMAN	lcl|NW_026262690.1_cds_XP_052057865.1_29240	46.707	167	85	2	58	223	100	591	2.90e-40	161
sp|Q8AYG3|TTK_DANRE	lcl|NW_026262637.1_cds_XP_052087983.1_13197	47.214	341	152	7	588	915	1831	2808	3.83e-76	271
sp|Q8BGD4|SO4C1_MOUSE	lcl|NW_026262582.1_cds_XP_052079828.1_6052	36.716	670	364	10	85	697	268	2268	6.36e-118	373
sp|Q8BGQ1|SPE39_MOUSE	lcl|NW_026262690.1_cds_XP_052058343.1_30052	45.029	342	183	1	155	491	460	1485	1.70e-87	278
sp|Q8BH53|CFA69_MOUSE	lcl|NW_026262668.1_cds_XP_052095531.1_19960	43.355	918	504	9	25	934	79	2808	0.0	796
sp|Q8BH57|WDR48_MOUSE	lcl|NW_026262670.1_cds_XP_052096937.1_21218	69.675	676	189	9	1	672	10	2001	0.0	881
