qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|Q6WKZ8|UBR2_MOUSE	lcl|NW_018404396.1_cds_XP_021345433.1_4370	46.021	1734	866	25	58	1755	157	5256	0.0	1425
sp|Q6YKA8|DRK_DROSI	lcl|NW_018407176.1_cds_XP_021359197.1_16764	50.673	223	93	4	1	206	1	669	2.01e-72	220
sp|Q6YZ49|RFA1A_ORYSJ	lcl|NW_018408912.1_cds_XP_021379897.1_35380	31.976	663	392	16	5	651	10	1869	5.95e-98	314
sp|Q6ZMY3|SPOC1_HUMAN	lcl|NW_018480020.1_cds_XP_021341502.1_38239	31.658	398	218	10	608	959	5065	6234	5.51e-41	167
sp|Q6ZPE2|MTMR5_MOUSE	lcl|NW_018408465.1_cds_XP_021368098.1_24782	47.904	1336	602	22	1	1272	1	3918	0.0	1111
sp|Q6ZQN7|SO4C1_HUMAN	lcl|NW_018479998.1_cds_XP_021341169.1_37944	39.675	615	353	11	89	693	292	2112	2.02e-124	389
sp|Q6ZTR5|CFA47_HUMAN	lcl|NW_018407803.1_cds_XP_021363648.1_20811	34.595	3275	1967	43	35	3184	7	9681	0.0	1832
sp|Q6ZTW0|TPGS1_HUMAN	lcl|NW_018408648.1_cds_XP_021370835.1_27275	32.432	259	152	7	33	289	49	762	8.56e-39	137
sp|Q6ZU15|SEP14_HUMAN	lcl|NW_018404940.1_cds_XP_021348373.1_7009	61.518	382	138	2	1	382	1	1119	3.49e-168	479
sp|Q6ZU64|CFA65_HUMAN	lcl|NW_018407794.1_cds_XP_021363550.1_20685	39.331	1106	629	14	647	1715	1816	5118	0.0	806
sp|Q6ZU80|CE128_HUMAN	lcl|NW_018407384.1_cds_XP_021360407.1_17863	28.152	920	591	16	39	937	7	2619	2.27e-68	250
sp|Q6ZWR6|SYNE1_MOUSE	lcl|NW_018404696.1_cds_XP_021347345.1_6090	31.622	2318	1475	30	5944	8216	24094	30852	0.0	1068
sp|Q70FJ1|AKAP9_MOUSE	lcl|NW_018406592.1_cds_XP_021356374.1_14219	35.117	299	157	5	3476	3745	6091	6963	1.14e-34	148
sp|Q715S9|TXND3_RAT	lcl|NW_018405627.1_cds_XP_021351885.1_10167	36.288	598	349	8	1	585	28	1764	6.23e-112	355
sp|Q715T0|TXND3_MOUSE	lcl|NW_018405627.1_cds_XP_021351885.1_10167	36.348	597	339	10	1	579	28	1749	2.18e-109	348
sp|Q71MB6|SO4C1_RAT	lcl|NW_018479998.1_cds_XP_021341169.1_37944	38.401	638	380	9	84	716	289	2178	5.36e-134	414
sp|Q76HL1|PRS43_MOUSE	lcl|NW_018408876.1_cds_XP_021377236.1_33017	34.274	248	139	10	122	356	82	792	1.30e-33	126
sp|Q76I76|SSH2_HUMAN	lcl|NW_018406963.1_cds_XP_021357881.1_15573	48.936	470	214	8	1	452	1	1386	1.72e-128	434
sp|Q76I89|NDC80_CHICK	lcl|NW_018406397.1_cds_XP_021355290.1_13252	32.189	466	293	8	56	515	253	1599	4.08e-71	243
sp|Q76II0|KIT_CALJA	lcl|NW_018404940.1_cds_XP_021348379.1_7022	33.523	528	288	8	427	935	1231	2682	4.22e-77	275
sp|Q76MZ3|2AAA_MOUSE	lcl|NW_018480018.1_cds_XP_021341464.1_38206	80.579	587	114	0	3	589	22	1782	0.0	981
sp|Q78DX7|ROS1_MOUSE	lcl|NW_018403788.1_cds_XP_021360876.1_1813	30.400	2125	1313	60	190	2211	10	6195	0.0	839
sp|Q78EH2|PCSK4_RAT	lcl|NW_018404943.1_cds_XP_021348493.1_7109	57.116	534	217	6	31	557	76	1662	0.0	589
sp|Q78Y63|PDCL2_MOUSE	lcl|NW_018406060.1_cds_XP_021354066.1_12102	43.478	230	127	1	1	227	1	690	4.71e-49	162
sp|Q7JII7|CFTR_MACFU	lcl|NW_018404667.1_cds_XP_021347158.1_5918	25.896	1506	890	33	3	1436	682	4737	8.22e-131	445
sp|Q7JII8|CFTR_MACFA	lcl|NW_018404667.1_cds_XP_021347158.1_5918	25.896	1506	890	33	3	1436	682	4737	8.22e-131	445
sp|Q7JQF1|OAMB_DROME	lcl|NW_018406415.1_cds_XP_021355584.1_13495	38.390	323	152	10	286	589	631	1515	1.44e-47	176
sp|Q7JVI3|EIF3M_DROME	lcl|NW_018408700.1_cds_XP_021371561.1_27937	46.875	384	196	4	3	383	4	1140	3.44e-112	333
sp|Q7JW27|WASH1_DROME	lcl|NW_018405659.1_cds_XP_021352202.1_10457	33.091	275	151	6	19	285	52	801	7.46e-26	111
sp|Q7JXF5|NUP62_DROME	lcl|NW_018403715.1_cds_XP_021357130.1_1479	51.852	189	85	1	209	391	940	1506	5.75e-59	200
sp|Q7JXV9|VPS25_DROME	lcl|NW_018408148.1_cds_XP_021365926.1_22856	43.182	176	98	2	1	174	1	528	4.43e-50	160
sp|Q7K1V5|JAGN_DROME	lcl|NW_018408310.1_cds_XP_021366759.1_23602	31.122	196	127	2	1	195	1	567	2.75e-19	82.0
sp|Q7K2D2|DCTN2_DROME	lcl|NW_018408766.1_cds_XP_021373293.1_29476	34.856	416	224	10	1	376	1	1227	1.43e-59	199
sp|Q7K2X8|SEH1_DROME	lcl|NW_018404308.1_cds_XP_021343804.1_4023	57.012	328	127	5	1	318	1	972	5.40e-136	393
sp|Q7K4V4|AKTP1_DROME	lcl|NW_018407907.1_cds_XP_021364429.1_21492	37.220	223	125	4	22	239	193	831	9.39e-44	150
sp|Q7KHG2|JING_DROME	lcl|NW_018408912.1_cds_XP_021379837.1_35404	42.574	202	105	4	1150	1345	598	1188	1.65e-43	166
sp|Q7KN62|TERA_DROME	lcl|NW_018408899.1_cds_XP_021378950.1_34601	83.209	804	130	2	1	801	1	2406	0.0	1285
sp|Q7KNS3|LIS1_DROME	lcl|NW_018407478.1_cds_XP_021361426.1_18795	72.616	409	112	0	3	411	1	1227	0.0	607
sp|Q7KPA5|SPO11_DROME	lcl|NW_018407609.1_cds_XP_021362442.1_19700	32.222	270	168	3	7	262	136	942	7.32e-38	139
sp|Q7KRY6|NHK1_DROME	lcl|NW_018480038.1_cds_XP_021341936.1_38629	37.581	463	253	12	28	476	73	1395	1.03e-85	276
sp|Q7KRY7|SCRIB_DROME	lcl|NW_018404672.1_cds_XP_021347251.1_6008	57.230	491	199	3	1	480	1	1473	5.46e-167	554
sp|Q7KTH8|CSN8_DROME	lcl|NW_018408148.1_cds_XP_021365922.1_22853	31.447	159	107	2	26	182	94	570	1.28e-12	63.9
sp|Q7KTX7|PRKN_DROME	lcl|NW_018408778.1_cds_XP_021373639.1_29759	36.769	359	193	3	15	373	1	975	1.59e-72	233
sp|Q7KU24|CHD1_DROME	lcl|NW_018404262.1_cds_XP_021340399.1_3705	53.050	1295	566	15	320	1595	946	4761	0.0	1259
sp|Q7M6U3|TEX14_MOUSE	lcl|NW_018408856.1_cds_XP_021376359.1_32239	32.567	522	311	14	21	524	58	1554	2.32e-70	259
sp|Q7M6Y6|MRO2B_MOUSE	lcl|NW_018406970.1_cds_XP_021357991.1_15719	24.003	1579	1096	29	62	1565	334	4983	1.00e-95	343
sp|Q7M753|PANK2_MOUSE	lcl|NW_018407845.1_cds_XP_021363975.1_21067	66.667	360	117	1	94	453	79	1149	3.29e-153	442
sp|Q7PLK0|AGO3_DROME	lcl|NW_018408614.1_cds_XP_021370128.1_26640	44.122	757	411	6	122	867	616	2883	0.0	677
sp|Q7T019|DZIP1_DANRE	lcl|NW_018406337.1_cds_XP_021355116.1_13098	28.188	596	336	18	47	591	40	1704	1.27e-42	169
sp|Q7T1H5|DND1_DANRE	lcl|NW_018404871.1_cds_XP_021348018.1_6693	34.848	198	126	2	23	218	43	633	7.96e-29	119
sp|Q7T394|LIS1A_DANRE	lcl|NW_018407478.1_cds_XP_021361426.1_18795	76.642	411	93	2	1	410	1	1227	0.0	674
sp|Q7T3T8|ZAR1_DANRE	lcl|NW_018407245.1_cds_XP_021359589.1_17083	38.938	113	42	2	228	313	46	384	1.04e-19	84.7
sp|Q7TMA5|APOB_RAT	lcl|NW_018406690.1_cds_XP_021356772.1_14575	23.614	902	588	27	39	905	139	2646	2.77e-54	214
sp|Q7TSG3|FBX5_MOUSE	lcl|NW_018408812.1_cds_XP_021374919.1_30949	32.000	225	119	6	209	421	802	1410	4.88e-20	92.8
sp|Q7YQM4|ATRX_PANTR	lcl|NW_018408322.1_cds_XP_021367085.1_23889	62.698	378	135	3	1526	1902	3616	4734	7.57e-150	520
sp|Q7YRJ7|SOX9_CANLF	lcl|NW_018405039.1_cds_XP_021348843.1_7434	53.543	254	111	3	67	320	154	894	7.81e-75	244
sp|Q7Z333|SETX_HUMAN	lcl|NW_018403788.1_cds_XP_021360735.1_1820	32.295	610	341	21	1868	2449	304	2001	3.91e-77	273
sp|Q7Z3Z4|PIWL4_HUMAN	lcl|NW_018408707.1_cds_XP_021371712.1_28076	45.443	801	420	11	60	852	259	2634	0.0	714
sp|Q7Z4T8|GLTL5_HUMAN	lcl|NW_018480067.1_cds_XP_021343162.1_39727	48.968	339	170	2	99	435	91	1104	4.02e-119	358
sp|Q7Z4T9|CFA91_HUMAN	lcl|NW_018408703.1_cds_XP_021371637.1_27989	56.599	735	313	4	33	764	34	2229	0.0	720
sp|Q7Z7G8|VP13B_HUMAN	lcl|NW_018479931.1_cds_XP_021340500.1_37348	28.064	1493	894	48	949	2384	1	4110	8.89e-137	469
sp|Q7ZTQ5|FXR1B_XENLA	lcl|NW_018407520.1_cds_XP_021361865.1_19184	57.513	386	160	4	1	384	1	1152	5.35e-152	457
sp|Q7ZUS1|VRK1_DANRE	lcl|NW_018480038.1_cds_XP_021341936.1_38629	46.963	428	201	6	22	424	82	1362	5.09e-127	377
sp|Q7ZV84|DAAF1_DANRE	lcl|NW_018404414.1_cds_XP_021345498.1_4429	61.929	197	75	0	43	239	319	909	1.66e-80	255
sp|Q7ZVT3|SAS6_DANRE	lcl|NW_018403543.1_cds_XP_021351432.1_973	44.800	625	312	8	1	599	1	1854	7.36e-149	446
sp|Q7ZWE3|LARP7_DANRE	lcl|NW_018406386.1_cds_XP_021355255.1_13217	58.824	102	41	1	110	211	1	303	4.36e-34	136
sp|Q7ZX20|RNF8A_XENLA	lcl|NW_018480065.1_cds_XP_021343047.1_39639	37.297	185	102	3	299	469	931	1485	1.82e-26	114
sp|Q7ZXJ7|CXR4B_XENLA	lcl|NW_018407824.1_cds_XP_021363764.1_20896	30.258	271	160	10	72	324	181	960	1.23e-22	99.4
sp|Q7ZY81|NPL1B_XENLA	lcl|NW_018405139.1_cds_XP_021349487.1_8018	62.857	315	104	3	43	344	118	1062	3.58e-90	277
sp|Q801G2|MPRAB_DANRE	lcl|NW_018408264.1_cds_XP_021366615.1_23477	33.537	328	214	3	28	354	67	1041	1.70e-52	177
sp|Q802V6|ABH2A_DANRE	lcl|NW_018408884.1_cds_XP_021377842.1_33529	43.947	380	207	3	30	405	34	1167	4.16e-116	346
sp|Q803C1|RNF8_DANRE	lcl|NW_018480065.1_cds_XP_021343047.1_39639	51.136	88	43	0	378	465	1174	1437	3.73e-25	109
sp|Q803D2|LIS1B_DANRE	lcl|NW_018407478.1_cds_XP_021361426.1_18795	76.156	411	95	2	1	410	1	1227	0.0	679
sp|Q80SU3|ZAR1_MOUSE	lcl|NW_018407245.1_cds_XP_021359589.1_17083	37.168	113	44	1	260	345	46	384	2.90e-17	78.6
sp|Q80TY5|VP13B_MOUSE	lcl|NW_018479931.1_cds_XP_021340500.1_37348	28.571	1484	872	50	948	2357	1	4110	2.35e-143	488
sp|Q80U78|PUM1_MOUSE	lcl|NW_018408812.1_cds_XP_021374897.1_30937	67.871	498	141	7	697	1189	1747	3198	0.0	630
sp|Q80V62|FACD2_MOUSE	lcl|NW_018480068.1_cds_XP_021343216.1_39761	40.014	1417	812	16	1	1400	1	4188	0.0	947
sp|Q80VL1|TDRKH_MOUSE	lcl|NW_018479958.1_cds_XP_021340681.1_37511	35.010	497	264	12	10	492	16	1371	4.46e-57	199
sp|Q80W32|DRC9_MOUSE	lcl|NW_018408834.1_cds_XP_021375545.1_31495	40.556	360	193	1	57	395	46	1125	4.00e-79	250
sp|Q80WG5|LRC8A_MOUSE	lcl|NW_018404672.1_cds_XP_021347246.1_5998	33.953	215	117	2	585	776	367	1005	1.95e-26	117
sp|Q80XI3|IF4G3_MOUSE	lcl|NW_018408364.1_cds_XP_021367402.1_24188	41.396	1046	507	17	601	1577	1705	4731	0.0	733
sp|Q811Q9|PCY1B_MOUSE	lcl|NW_018408726.1_cds_XP_021372169.1_28410	57.439	289	108	4	35	316	4	846	2.97e-119	349
sp|Q811W2|CP26B_MOUSE	lcl|NW_018408896.1_cds_XP_021378645.1_34160	38.526	475	281	5	19	493	181	1572	3.29e-115	351
sp|Q84M92|ARP4_ARATH	lcl|NW_018406628.1_cds_XP_021356442.1_14284	39.189	444	245	4	1	441	13	1278	2.08e-116	348
sp|Q851R2|MEL1_ORYSJ	lcl|NW_018406550.1_cds_XP_021356147.1_14022	43.394	825	426	11	200	1015	238	2616	0.0	654
sp|Q86B61|TBH1_DROME	lcl|NW_018404269.1_cds_XP_021341155.1_3794	41.007	556	299	14	105	646	100	1722	5.77e-133	404
sp|Q86S05|LIG_DROME	lcl|NW_018408493.1_cds_XP_021368648.1_25232	34.564	298	154	18	1049	1319	3304	4155	1.75e-15	83.6
sp|Q86SG3|DAZ4_HUMAN	lcl|NW_018408773.1_cds_XP_021373538.1_29707	47.253	91	45	1	35	122	94	366	9.26e-21	95.9
sp|Q86U44|MTA70_HUMAN	lcl|NW_018480064.1_cds_XP_021342997.1_39546	52.467	608	220	9	1	579	1	1704	0.0	603
sp|Q86VD1|MORC1_HUMAN	lcl|NW_018405252.1_cds_XP_021349896.1_8387	46.233	584	294	4	1	566	1	1746	5.70e-163	507
sp|Q86VQ3|TXND2_HUMAN	lcl|NW_018403543.1_cds_XP_021350482.1_907	41.584	101	57	1	453	551	10	312	2.09e-19	84.7
sp|Q86VQ6|TRXR3_HUMAN	lcl|NW_018408850.1_cds_XP_021376094.1_31989	62.003	579	218	2	63	641	49	1779	0.0	741
sp|Q86VW1|S22AG_HUMAN	lcl|NW_018408914.1_cds_XP_021380019.1_35573	31.193	545	330	12	5	535	4	1545	1.53e-82	269
sp|Q86W24|NAL14_HUMAN	lcl|NW_018480070.1_cds_XP_021343284.1_39872	33.061	245	159	5	669	912	1312	2034	2.05e-20	98.2
sp|Q86W54|SPA24_HUMAN	lcl|NW_018408896.1_cds_XP_021378601.1_34190	33.824	204	109	2	14	192	49	657	4.52e-30	112
sp|Q86WS5|TMPSC_HUMAN	lcl|NW_018408859.1_cds_XP_021376552.1_32400	37.143	245	135	8	76	315	130	822	1.03e-42	150
sp|Q86X24|HORM1_HUMAN	lcl|NW_018405900.1_cds_XP_021353391.1_11552	47.718	241	113	3	2	234	7	714	2.41e-71	235
sp|Q86XR8|CEP57_HUMAN	lcl|NW_018407700.1_cds_XP_021362809.1_20130	40.887	406	213	5	32	421	4	1188	6.21e-75	245
sp|Q86YF9|DZIP1_HUMAN	lcl|NW_018406337.1_cds_XP_021355116.1_13098	41.784	213	104	6	58	258	118	732	3.11e-39	158
sp|Q8AYG3|TTK_DANRE	lcl|NW_018406433.1_cds_XP_021355654.1_13564	58.000	150	58	1	771	915	1	450	4.19e-48	171
sp|Q8BGD4|SO4C1_MOUSE	lcl|NW_018479998.1_cds_XP_021341169.1_37944	38.050	636	383	8	84	714	289	2178	1.46e-130	405
sp|Q8BGQ1|SPE39_MOUSE	lcl|NW_018408361.1_cds_XP_021367352.1_24129	40.643	342	198	1	155	491	460	1485	6.71e-76	247
sp|Q8BH53|CFA69_MOUSE	lcl|NW_018403984.1_cds_XP_021367433.1_2369	45.717	899	477	7	22	911	64	2754	0.0	818
sp|Q8BH57|WDR48_MOUSE	lcl|NW_018403810.1_cds_XP_021362015.1_1909	68.538	677	193	8	1	672	1	1986	0.0	893
sp|Q8BH60|GOPC_MOUSE	lcl|NW_018405113.1_cds_XP_021349183.1_7752	62.735	373	131	2	32	404	19	1113	1.05e-147	430
sp|Q8BHC7|RHBL4_MOUSE	lcl|NW_018406337.1_cds_XP_021355113.1_13095	44.872	156	69	5	144	282	4	471	1.52e-30	114
sp|Q8BHD1|POC1B_MOUSE	lcl|NW_018408653.1_cds_XP_021371028.1_27375	50.112	445	214	4	1	442	1	1320	4.00e-154	446
sp|Q8BIL5|HOOK1_MOUSE	lcl|NW_018405476.1_cds_XP_021350901.1_9289	45.992	711	358	8	14	720	16	2082	1.07e-168	502
sp|Q8BIW9|CTF18_MOUSE	lcl|NW_018405685.1_cds_XP_021352272.1_10524	40.000	805	423	11	172	969	553	2808	1.54e-165	509
sp|Q8BJ34|MARF1_MOUSE	lcl|NW_018405749.1_cds_XP_021352809.1_11012	37.131	948	519	19	756	1665	1750	4476	8.22e-169	561
sp|Q8BMD2|DZIP1_MOUSE	lcl|NW_018406337.1_cds_XP_021355116.1_13098	30.612	441	241	11	6	419	25	1233	2.66e-39	158
sp|Q8BPN8|DMXL2_MOUSE	lcl|NW_018407390.1_cds_XP_021360543.1_17939	39.324	3433	1565	89	1	3019	1	9987	0.0	2026
sp|Q8BPT6|IMP2L_MOUSE	lcl|NW_018408421.1_cds_XP_021367736.1_24460	35.200	125	73	2	31	155	91	441	7.90e-22	87.4
sp|Q8BPY9|FIGL1_MOUSE	lcl|NW_018406517.1_cds_XP_021356027.1_13906	65.206	388	123	4	304	680	1033	2193	3.99e-169	503
sp|Q8BS45|IFT56_MOUSE	lcl|NW_018404876.1_cds_XP_021348039.1_6706	79.710	552	112	0	1	552	1	1656	0.0	923
sp|Q8BSK8|KS6B1_MOUSE	lcl|NW_018407979.1_cds_XP_021364752.1_21803	63.529	510	157	8	24	524	1	1470	0.0	625
sp|Q8BSN3|ODAD3_MOUSE	lcl|NW_018405639.1_cds_XP_021352022.1_10296	38.147	367	222	3	57	420	16	1110	2.16e-58	202
sp|Q8BSP2|CNDH2_MOUSE	lcl|NW_018408349.1_cds_XP_021367208.1_24012	32.938	422	235	13	3	401	34	1224	1.13e-52	191
sp|Q8BUL6|PKHA1_MOUSE	lcl|NW_018408808.1_cds_XP_021374849.1_30867	45.296	287	138	6	1	284	1	813	7.05e-74	234
sp|Q8BUR3|FOXJ3_MOUSE	lcl|NW_018408802.1_cds_XP_021374635.1_30686	61.275	204	63	4	18	208	4	606	3.15e-70	233
sp|Q8BVN8|IDLC_MOUSE	lcl|NW_018404672.1_cds_XP_021347234.1_5990	75.969	258	61	1	1	258	1	771	1.37e-135	383
sp|Q8BVN9|MAEL_MOUSE	lcl|NW_018407403.1_cds_XP_021360790.1_18177	28.783	337	224	8	1	327	1	993	1.44e-42	159
sp|Q8BWY9|CIP2A_MOUSE	lcl|NW_018406397.1_cds_XP_021355364.1_13337	35.668	928	553	9	1	903	109	2835	1.17e-149	466
sp|Q8BX90|FND3A_MOUSE	lcl|NW_018408746.1_cds_XP_021372750.1_28960	43.165	929	498	11	253	1179	1729	4431	0.0	748
sp|Q8BZT7|PA2G3_MOUSE	lcl|NW_018407844.1_cds_XP_021363936.1_21054	37.324	142	84	1	140	276	829	1254	3.19e-28	117
sp|Q8C0P0|GWL_MOUSE	lcl|NW_018404871.1_cds_XP_021348013.1_6691	51.282	273	117	6	30	288	34	846	7.38e-72	256
sp|Q8C0R7|ZMY15_MOUSE	lcl|NW_018408875.1_cds_XP_021377211.1_32936	32.218	239	131	6	456	693	1633	2259	2.36e-28	122
sp|Q8C0T9|ADCYA_MOUSE	lcl|NW_018404696.1_cds_XP_021347342.1_6086	31.373	510	319	16	260	755	1231	2709	5.63e-57	219
sp|Q8C156|CND2_MOUSE	lcl|NW_018408532.1_cds_XP_021369104.1_25700	34.070	769	403	26	32	730	4	2208	1.66e-82	278
sp|Q8C1R0|TSSK5_MOUSE	lcl|NW_018408747.1_cds_XP_021372780.1_29020	42.105	285	160	5	20	302	169	1014	5.30e-61	209
sp|Q8C1Z7|BBS4_MOUSE	lcl|NW_018404308.1_cds_XP_021343522.1_3997	59.754	487	185	2	11	488	121	1575	0.0	570
sp|Q8C2E7|WASC5_MOUSE	lcl|NW_018407568.1_cds_XP_021362245.1_19530	65.663	1162	394	4	1	1157	1	3486	0.0	1541
sp|Q8C3P7|MTA70_MOUSE	lcl|NW_018480064.1_cds_XP_021342997.1_39546	58.383	507	172	5	75	579	295	1704	0.0	580
sp|Q8C5S7|REC8_MOUSE	lcl|NW_018407845.1_cds_XP_021364000.1_21069	31.008	258	137	8	1	229	1	738	2.75e-21	99.4
sp|Q8C5W4|MOR2B_MOUSE	lcl|NW_018405252.1_cds_XP_021349896.1_8387	58.754	594	239	2	5	593	10	1788	0.0	746
sp|Q8C6P8|ZFP57_MOUSE	lcl|NW_018407883.1_cds_XP_021364246.1_21314	26.667	255	161	7	90	336	4033	4743	1.91e-12	70.5
sp|Q8C6S9|CFA54_MOUSE	lcl|NW_018406469.1_cds_XP_021355788.1_13691	34.398	2067	1109	52	64	1914	55	6162	0.0	984
sp|Q8C9J3|SPEF2_MOUSE	lcl|NW_018408869.1_cds_XP_021376939.1_32769	38.416	682	364	10	166	797	667	2694	4.80e-113	399
sp|Q8C9W3|ATS2_MOUSE	lcl|NW_018407282.1_cds_XP_021359804.1_17296	30.314	1082	648	29	98	1094	253	3435	9.76e-143	462
sp|Q8C9X6|EPC1_MOUSE	lcl|NW_018407615.1_cds_XP_021362477.1_19734	50.279	537	226	6	1	537	1	1488	2.38e-152	465
sp|Q8CDG1|PIWL2_MOUSE	lcl|NW_018408614.1_cds_XP_021370128.1_26640	47.389	785	402	7	194	971	541	2883	0.0	775
sp|Q8CDN8|CCD38_MOUSE	lcl|NW_018480078.1_cds_XP_021343993.1_40464	43.043	230	126	3	335	562	1057	1737	3.16e-35	140
sp|Q8CDR2|RSH6A_MOUSE	lcl|NW_018408638.1_cds_XP_021370563.1_27089	63.433	268	94	3	408	674	709	1503	9.18e-101	320
sp|Q8CEE0|CEP57_MOUSE	lcl|NW_018407700.1_cds_XP_021362809.1_20130	37.423	489	275	6	33	499	7	1446	1.51e-74	244
sp|Q8CEL2|CFA61_MOUSE	lcl|NW_018405944.1_cds_XP_021353686.1_11824	52.294	872	403	4	383	1252	1282	3864	0.0	919
sp|Q8CFA7|KLF17_MOUSE	lcl|NW_018408888.1_cds_XP_021378089.1_33770	59.302	86	35	0	254	339	781	1038	1.96e-28	114
sp|Q8CFF0|PAR11_MOUSE	lcl|NW_018405552.1_cds_XP_021351319.1_9664	32.670	352	162	10	26	330	1663	2634	8.35e-38	144
sp|Q8CG03|PDE5A_MOUSE	lcl|NW_018405052.1_cds_XP_021348962.1_7546	47.400	846	411	13	20	852	64	2538	0.0	744
sp|Q8CGC4|LS14B_MOUSE	lcl|NW_018405747.1_cds_XP_021352751.1_10966	85.185	81	12	0	4	84	4	246	6.48e-39	146
sp|Q8CGT6|PIWL4_MOUSE	lcl|NW_018408707.1_cds_XP_021371712.1_28076	45.803	834	434	11	22	848	166	2634	0.0	724
sp|Q8CGW4|SOX30_MOUSE	lcl|NW_018479988.1_cds_XP_021340986.1_37777	30.325	277	153	6	330	602	781	1503	3.77e-19	93.6
sp|Q8CGW9|DMRTD_MOUSE	lcl|NW_018408877.1_cds_XP_021377274.1_33054	57.534	73	31	0	38	110	70	288	2.48e-20	92.0
sp|Q8CHB8|TTLL5_MOUSE	lcl|NW_018480021.1_cds_XP_021341524.1_38274	55.514	535	213	4	6	517	55	1653	0.0	650
sp|Q8CHK4|KAT5_MOUSE	lcl|NW_018408895.1_cds_XP_021378488.1_34138	57.685	527	157	9	6	513	34	1473	0.0	530
sp|Q8CHN6|SGPL1_RAT	lcl|NW_018408078.1_cds_XP_021365462.1_22440	48.713	544	262	8	14	553	40	1632	0.0	546
sp|Q8CIG3|KDM1B_MOUSE	lcl|NW_018408890.1_cds_XP_021378185.1_33857	46.486	811	389	10	24	823	22	2352	0.0	723
sp|Q8CIN6|CELF3_MOUSE	lcl|NW_018406654.1_cds_XP_021356533.1_14362	49.885	435	146	10	77	465	37	1263	3.09e-116	348
sp|Q8CIW6|S26A6_MOUSE	lcl|NW_018403347.1_cds_XP_021349381.1_84	34.478	757	395	12	31	738	67	2181	5.85e-109	350
sp|Q8CJ27|ASPM_MOUSE	lcl|NW_018406319.1_cds_XP_021355025.1_13015	33.369	2802	1589	45	502	3121	3160	11277	0.0	1292
sp|Q8CJ78|ZN628_MOUSE	lcl|NW_018404017.1_cds_XP_021369273.1_2591	35.091	607	334	7	34	634	448	2106	5.91e-111	362
sp|Q8CJF8|AGO4_MOUSE	lcl|NW_018406550.1_cds_XP_021356150.1_14017	71.028	856	236	2	6	861	208	2739	0.0	1279
sp|Q8HXP8|SODC_CALJA	lcl|NW_018408914.1_cds_XP_021380072.1_35546	66.154	130	44	0	25	154	67	456	1.72e-57	177
sp|Q8HXP9|SODC_SAPAP	lcl|NW_018408914.1_cds_XP_021380072.1_35546	65.385	130	45	0	25	154	67	456	6.61e-57	175
sp|Q8HXQ0|SODC_MACMU	lcl|NW_018408914.1_cds_XP_021380072.1_35546	65.385	130	45	0	25	154	67	456	9.38e-57	175
sp|Q8HXQ1|SODC_MACFA	lcl|NW_018408914.1_cds_XP_021380072.1_35546	65.385	130	45	0	25	154	67	456	9.38e-57	175
sp|Q8HXQ2|SODC_MACFU	lcl|NW_018408914.1_cds_XP_021380072.1_35546	65.385	130	45	0	25	154	67	456	9.38e-57	175
sp|Q8HXQ3|SODC_HYLLA	lcl|NW_018408914.1_cds_XP_021380072.1_35546	63.846	130	47	0	25	154	67	456	2.01e-55	172
sp|Q8HXQ4|SODC_PONPY	lcl|NW_018408914.1_cds_XP_021380072.1_35546	63.077	130	48	0	26	155	67	456	9.88e-54	167
sp|Q8I0G5|COPG_DROME	lcl|NW_018406931.1_cds_XP_021357768.1_15492	61.795	869	321	6	19	883	40	2625	0.0	1051
sp|Q8I719|KGP_PLAF7	lcl|NW_018406259.1_cds_XP_021354719.1_12738	32.095	592	367	15	249	816	238	1980	2.99e-85	287
sp|Q8I7C3|LASP1_DROME	lcl|NW_018480059.1_cds_XP_021342683.1_39324	66.667	135	45	0	1	135	1	405	2.89e-63	217
sp|Q8ICR0|CDPK2_PLAF7	lcl|NW_018480034.1_cds_XP_021341829.1_38525	42.349	281	146	5	68	339	40	861	3.22e-67	220
sp|Q8IKD3|PDED_PLAF7	lcl|NW_018403455.1_cds_XP_021345883.1_487	30.102	196	124	4	454	647	328	882	4.84e-20	95.1
sp|Q8INB9|AKT1_DROME	lcl|NW_018408441.1_cds_XP_021367934.1_24670	64.286	504	125	5	107	589	28	1437	0.0	633
sp|Q8IRY7|CASP8_DROME	lcl|NW_018405596.1_cds_XP_021351684.1_9993	27.465	284	165	9	233	490	1468	2274	5.51e-19	91.3
sp|Q8IUH8|SPP2C_HUMAN	lcl|NW_018480061.1_cds_XP_021342804.1_39401	36.000	500	291	10	32	528	100	1521	1.92e-53	194
sp|Q8IUQ4|SIAH1_HUMAN	lcl|NW_018404125.1_cds_XP_021377981.1_3352	83.200	250	42	0	33	282	121	870	1.35e-161	451
sp|Q8IWB6|TEX14_HUMAN	lcl|NW_018408856.1_cds_XP_021376359.1_32239	31.485	505	304	10	19	510	52	1479	5.17e-68	253
sp|Q8IWT6|LRC8A_HUMAN	lcl|NW_018404672.1_cds_XP_021347246.1_5998	33.953	215	117	2	585	776	367	1005	1.26e-26	118
sp|Q8IWV8|UBR2_HUMAN	lcl|NW_018404396.1_cds_XP_021345433.1_4370	45.506	1780	877	29	24	1755	52	5256	0.0	1427
